Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-5.410e-04,4.83312,5.01813
-5.408e-04,4.82656,5.03625
-5.406e-04,4.83062,5.02688
-5.404e-04,4.82156,5.02937
-5.402e-04,4.82719,5.03281
-5.400e-04,4.81438,5.02531
-5.398e-04,4.81813,5.02094
-5.396e-04,4.82219,5.01281
-5.394e-04,4.82219,5.02094
-5.392e-04,4.83563,5.30969
-5.390e-04,4.83281,4.66969
-5.388e-04,4.81344,5.09
-5.386e-04,4.82656,5.01813
-5.384e-04,4.82563,5.02969
-5.382e-04,4.82563,5.02063
-5.380e-04,4.82687,5.025
-5.378e-04,4.83437,5.025
-5.376e-04,4.82906,5.02219
-5.374e-04,4.82406,5.02219
-5.372e-04,4.82531,5.02281
-5.370e-04,4.82031,5.02625
-5.368e-04,4.82594,5.00781
-5.366e-04,4.82406,5.03344
-5.364e-04,4.82812,5.02281
-5.362e-04,4.83,5.02469
-5.360e-04,4.8275,5.01406
-5.358e-04,4.82812,5.0275
-5.356e-04,4.82344,5.02875
-5.354e-04,4.82531,5.02156
-5.352e-04,4.8175,5.02438
-5.350e-04,4.82375,5.0225
-5.348e-04,4.83188,5.02188
-5.346e-04,4.82719,5.01813
-5.344e-04,4.81906,5.01469
-5.342e-04,4.8225,5.0225
-5.340e-04,4.83844,4.99656
-5.338e-04,4.83125,4.99406
-5.336e-04,4.84406,5.07812
-5.334e-04,4.83594,5.06656
-5.332e-04,4.84969,4.99688
-5.330e-04,4.82344,4.96781
-5.328e-04,4.81844,5.025
-5.326e-04,4.81438,4.97375
-5.324e-04,4.82594,5.11031
-5.322e-04,4.84,5.01531
-5.320e-04,4.83031,5.03688
-5.318e-04,4.82938,5.0175
-5.316e-04,4.83156,5.03563
-5.314e-04,4.84375,5.02594
-5.312e-04,4.83625,5.02813
-5.310e-04,4.83625,5.0225
-5.308e-04,4.82594,5.03375
-5.306e-04,4.83812,5.03906
-5.304e-04,4.83656,5.01719
-5.302e-04,4.85281,5.19406
-5.300e-04,4.8175,4.80156
-5.298e-04,4.83125,5.10063
-5.296e-04,4.82906,5.00188
-5.294e-04,4.83781,5.02281
-5.292e-04,4.8225,5.02969
-5.290e-04,4.82812,5.01125
-5.288e-04,4.83,5.03156
-5.286e-04,4.82563,5.02156
-5.284e-04,4.82625,5.015
-5.282e-04,4.81562,5.01406
-5.280e-04,4.82563,5.01125
-5.278e-04,4.82344,5.025
-5.276e-04,4.82281,5.01688
-5.274e-04,4.83656,5.02063
-5.272e-04,4.82719,5.0225
-5.270e-04,4.83062,5.02031
-5.268e-04,4.82375,5.01438
-5.266e-04,4.82969,5.01688
-5.264e-04,4.82156,5.02094
-5.262e-04,4.83312,5.02156
-5.260e-04,4.82687,5.01875
-5.258e-04,4.82375,5.00844
-5.256e-04,4.82375,5.015
-5.254e-04,4.83719,5.01719
-5.252e-04,4.82656,5.01594
-5.250e-04,4.82125,4.97594
-5.248e-04,4.81844,4.98438
-5.246e-04,4.82781,5.105
-5.244e-04,4.83188,5.05813
-5.242e-04,4.83188,4.96969
-5.240e-04,4.825,4.98156
-5.238e-04,4.83219,5.04563
