Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-1.708e-04,4.79906,4.99969
-1.706e-04,4.80406,4.99188
-1.704e-04,4.795,4.98125
-1.702e-04,4.79844,4.98188
-1.700e-04,4.80063,4.98969
-1.698e-04,4.80781,4.99125
-1.696e-04,4.79937,4.99313
-1.694e-04,4.80281,4.98281
-1.692e-04,4.82062,5.17656
-1.690e-04,4.80312,4.76094
-1.688e-04,4.79625,5.04781
-1.686e-04,4.79,4.99219
-1.684e-04,4.80125,4.9825
-1.682e-04,4.80406,4.99344
-1.680e-04,4.78906,4.98656
-1.678e-04,4.79781,4.99031
-1.676e-04,4.79781,4.99219
-1.674e-04,4.79406,4.98469
-1.672e-04,4.80031,4.99188
-1.670e-04,4.79063,4.98844
-1.668e-04,4.81031,4.98563
-1.666e-04,4.78937,4.98938
-1.664e-04,4.78688,4.98781
-1.662e-04,4.79688,4.98563
-1.660e-04,4.80375,4.98094
-1.658e-04,4.8025,4.99188
-1.656e-04,4.78688,4.99375
-1.654e-04,4.80469,4.98688
-1.652e-04,4.80594,5.005
-1.650e-04,4.78688,5.00438
-1.648e-04,4.80125,4.99906
-1.646e-04,4.80625,4.98188
-1.644e-04,4.80312,4.99719
-1.642e-04,4.81062,4.98813
-1.640e-04,4.81188,4.98625
-1.638e-04,4.79625,4.99875
-1.636e-04,4.79969,4.99344
-1.634e-04,4.78812,4.94344
-1.632e-04,4.78344,5.01156
-1.630e-04,4.80031,5.07
-1.628e-04,4.80312,4.97813
-1.626e-04,4.77562,4.87312
-1.624e-04,4.80906,5.09781
-1.622e-04,4.79719,4.96094
-1.620e-04,4.79844,4.98
-1.618e-04,4.80438,4.98781
-1.616e-04,4.80156,4.99219
-1.614e-04,4.80813,4.99594
-1.612e-04,4.7975,4.97188
-1.610e-04,4.805,4.99125
-1.608e-04,4.80312,4.99156
-1.606e-04,4.79594,4.9875
-1.604e-04,4.79781,4.98969
-1.602e-04,4.80125,4.99344
-1.600e-04,4.83375,5.02156
-1.598e-04,4.78844,4.92313
-1.596e-04,4.80156,5.02969
-1.594e-04,4.79688,4.98813
-1.592e-04,4.79969,4.98969
-1.590e-04,4.79813,4.98875
-1.588e-04,4.78969,4.99406
-1.586e-04,4.80094,4.98875
-1.584e-04,4.78344,4.98625
-1.582e-04,4.80063,4.98281
-1.580e-04,4.79594,5.00031
-1.578e-04,4.78781,4.99938
-1.576e-04,4.80406,4.99375
-1.574e-04,4.78812,4.99094
-1.572e-04,4.80531,4.97938
-1.570e-04,4.80063,4.98875
-1.568e-04,4.80187,4.99656
-1.566e-04,4.80687,4.98438
-1.564e-04,4.79438,4.98656
-1.562e-04,4.79781,4.99844
-1.560e-04,4.79063,4.98625
-1.558e-04,4.80594,4.98531
-1.556e-04,4.79813,4.98781
-1.554e-04,4.79562,4.98313
-1.552e-04,4.81188,4.99469
-1.550e-04,4.79844,5.00188
-1.548e-04,4.79688,5.00406
-1.546e-04,4.79594,4.98906
-1.544e-04,4.79188,4.97938
-1.542e-04,4.7925,4.94563
-1.540e-04,4.79219,5.04438
-1.538e-04,4.80469,5.05625
-1.536e-04,4.81438,4.74906
-1.534e-04,4.78469,5.16875
-1.532e-04,4.80531,5.0025
-1.530e-04,4.79906,4.97406
-1.528e-04,4.79688,4.99563
-1.526e-04,4.79094,4.99875
-1.524e-04,4.80031,4.99875
-1.522e-04,4.79625,4.97844
-1.520e-04,4.79094,4.98844
-1.518e-04,4.80781,4.98781
-1.516e-04,4.80375,4.97875
-1.514e-04,4.79656,4.99
-1.512e-04,4.79656,4.9825
-1.510e-04,4.79937,5.26187
-1.508e-04,4.79719,4.70875
-1.506e-04,4.79188,5.0025
-1.504e-04,4.79375,5.00125
-1.502e-04,4.80187,4.98969
-1.500e-04,4.79469,4.98875
-1.498e-04,4.80375,4.98031
-1.496e-04,4.80469,5
-1.494e-04,4.81219,4.98938
-1.492e-04,4.79781,4.99812
-1.490e-04,4.79813,4.98875
-1.488e-04,4.79656,4.98
-1.486e-04,4.80063,4.98813
-1.484e-04,4.80344,4.985
-1.482e-04,4.79688,4.99031
-1.480e-04,4.80031,4.98656
-1.478e-04,4.79063,4.98906
-1.476e-04,4.79594,4.97969
-1.474e-04,4.79719,4.985
-1.472e-04,4.80312,4.98969
-1.470e-04,4.79188,4.98469
-1.468e-04,4.80969,4.98656
-1.466e-04,4.8025,4.99125
-1.464e-04,4.80094,4.98906
-1.462e-04,4.7975,4.98813
-1.460e-04,4.80813,4.99875
-1.458e-04,4.79875,4.99031
-1.456e-04,4.80125,4.99812
-1.454e-04,4.80375,4.98688
-1.452e-04,4.80813,4.96469
-1.450e-04,4.79281,4.96531
-1.448e-04,4.79562,5.07344
-1.446e-04,4.80875,5.03156
-1.444e-04,4.79188,4.84594
-1.442e-04,4.81594,5.12312
-1.440e-04,4.80563,4.96156
-1.438e-04,4.8,4.99469
-1.436e-04,4.79719,5.00375
-1.434e-04,4.80344,4.98813
-1.432e-04,4.80281,4.98375
-1.430e-04,4.79844,4.99844
-1.428e-04,4.80813,4.98344
-1.426e-04,4.805,4.99313
-1.424e-04,4.7925,4.99094
-1.422e-04,4.80281,4.98844
-1.420e-04,4.79688,4.99156
-1.418e-04,4.81562,5.07563
-1.416e-04,4.79188,4.87594
-1.414e-04,4.79063,5.04531
-1.412e-04,4.79844,4.98531
-1.410e-04,4.80625,4.9875
-1.408e-04,4.80125,4.98531
-1.406e-04,4.79375,4.98625
-1.404e-04,4.79875,4.99
-1.402e-04,4.79469,5.00406
-1.400e-04,4.7925,4.99094
-1.398e-04,4.81062,4.99437
-1.396e-04,4.79406,4.99719
-1.394e-04,4.79906,4.98969
-1.392e-04,4.80969,5.00313
-1.390e-04,4.79844,4.98781
-1.388e-04,4.80344,4.99781
-1.386e-04,4.79094,4.98531
-1.384e-04,4.8025,4.99812
-1.382e-04,4.8025,4.98625
-1.380e-04,4.80906,4.985
-1.378e-04,4.79813,5.00063
-1.376e-04,4.79906,4.99125
-1.374e-04,4.80344,5.00094
-1.372e-04,4.80531,4.99406
-1.370e-04,4.81125,4.99781
-1.368e-04,4.79781,4.99719
-1.366e-04,4.80344,4.99031
-1.364e-04,4.79719,5.00188
-1.362e-04,4.79875,4.99781
-1.360e-04,4.79813,4.95125
-1.358e-04,4.78844,4.99594
-1.356e-04,4.81406,5.06594
-1.354e-04,4.81344,4.87219
-1.352e-04,4.7825,5.05031
-1.350e-04,4.81031,5.03688
-1.348e-04,4.80312,4.96438
-1.346e-04,4.79156,4.99437
-1.344e-04,4.8,4.99875
-1.342e-04,4.79406,4.9975
-1.340e-04,4.79937,4.98781
-1.338e-04,4.79469,4.995
-1.336e-04,4.79094,4.985
-1.334e-04,4.79844,4.99781
-1.332e-04,4.79125,4.99594
-1.330e-04,4.80344,5.00063
-1.328e-04,4.79844,5.09906
-1.326e-04,4.82281,4.885
-1.324e-04,4.80406,4.95281
-1.322e-04,4.8,5.02313
-1.320e-04,4.79937,4.98031
-1.318e-04,4.80813,4.98531
-1.316e-04,4.80031,4.9975
-1.314e-04,4.79188,4.99437
-1.312e-04,4.795,4.98969
-1.310e-04,4.80375,4.99469
-1.308e-04,4.80594,4.98438
-1.306e-04,4.79406,5.00156
-1.304e-04,4.80469,4.98719
-1.302e-04,4.80531,4.98938
-1.300e-04,4.80031,5.00156
-1.298e-04,4.80281,4.98594
-1.296e-04,4.79719,4.99125
-1.294e-04,4.81219,4.98563
-1.292e-04,4.79937,4.98438
-1.290e-04,4.79844,4.9925
-1.288e-04,4.80719,4.99531
-1.286e-04,4.79625,4.98688
-1.284e-04,4.80469,4.99688
-1.282e-04,4.8075,4.98406
-1.280e-04,4.80375,4.9825
-1.278e-04,4.80344,4.99469
-1.276e-04,4.80031,4.98531
-1.274e-04,4.80094,4.98563
-1.272e-04,4.79125,4.97719
-1.270e-04,4.79031,4.98125
-1.268e-04,4.7875,4.93531
-1.266e-04,4.78156,5.01438
-1.264e-04,4.79969,5.07094
-1.262e-04,4.80531,4.78688
-1.260e-04,4.7875,5.13313
-1.258e-04,4.8175,5.03313
-1.256e-04,4.8075,4.97219
-1.254e-04,4.80156,4.99656
-1.252e-04,4.80063,5.00906
-1.250e-04,4.80187,4.99375
-1.248e-04,4.80219,4.98781
-1.246e-04,4.79625,4.99563
-1.244e-04,4.80656,4.9825
-1.242e-04,4.7975,4.99281
-1.240e-04,4.7925,4.99406
-1.238e-04,4.79531,4.99
-1.236e-04,4.805,5.26031
-1.234e-04,4.82281,4.73844
-1.232e-04,4.78875,4.96438
-1.230e-04,4.79688,5.02313
-1.228e-04,4.79312,4.98125
-1.226e-04,4.8075,4.9875
-1.224e-04,4.79406,4.98438
-1.222e-04,4.8025,4.99188
-1.220e-04,4.80687,4.99844
-1.218e-04,4.80687,4.98656
-1.216e-04,4.78437,4.99656
-1.214e-04,4.79937,4.98469
-1.212e-04,4.79562,4.99688
-1.210e-04,4.79813,4.99094
-1.208e-04,4.81656,4.99125
-1.206e-04,4.80094,4.98438
-1.204e-04,4.79594,4.98344
-1.202e-04,4.80719,5.00313
-1.200e-04,4.79688,5.00781
-1.198e-04,4.8075,4.99281
-1.196e-04,4.7925,4.98406
-1.194e-04,4.78875,4.99094
-1.192e-04,4.79094,4.98344
-1.190e-04,4.79281,4.99719
-1.188e-04,4.80187,4.99094
-1.186e-04,4.80125,4.98438
-1.184e-04,4.80031,4.99281
-1.182e-04,4.79594,4.97406
-1.180e-04,4.80687,4.99437
-1.178e-04,4.78875,4.9825
-1.176e-04,4.79625,4.93938
-1.174e-04,4.78906,5.02156
-1.172e-04,4.80187,5.06344
-1.170e-04,4.78906,4.82063
-1.168e-04,4.785,5.12219
-1.166e-04,4.79688,4.98438
-1.164e-04,4.79562,4.96938
-1.162e-04,4.80125,5
-1.160e-04,4.805,5.00156
-1.158e-04,4.8075,4.99125
-1.156e-04,4.79594,5.00375
-1.154e-04,4.80469,4.99625
-1.152e-04,4.79562,4.98656
-1.150e-04,4.80719,4.99313
-1.148e-04,4.78937,4.99219
-1.146e-04,4.7975,4.98438
-1.144e-04,4.80469,5.22688
-1.142e-04,4.80687,4.73188
-1.140e-04,4.775,5.02281
-1.138e-04,4.79188,5.01406
-1.136e-04,4.80469,4.99125
-1.134e-04,4.79094,4.9875
-1.132e-04,4.8025,4.985
-1.130e-04,4.80375,4.9875
-1.128e-04,4.79844,4.99344
-1.126e-04,4.79063,4.99
-1.124e-04,4.80219,4.98906
-1.122e-04,4.78812,4.97813
-1.120e-04,4.79719,4.99188
-1.118e-04,4.80625,4.97719
-1.116e-04,4.79063,4.99406
-1.114e-04,4.79906,5.00406
-1.112e-04,4.79719,5.00594
-1.110e-04,4.80125,4.98688
-1.108e-04,4.79719,4.99125
-1.106e-04,4.80469,4.98906
-1.104e-04,4.79625,4.98563
-1.102e-04,4.7975,4.99844
-1.100e-04,4.79937,4.97938
-1.098e-04,4.79781,4.98719
-1.096e-04,4.79063,4.99375
-1.094e-04,4.80312,4.98938
-1.092e-04,4.80031,4.985
-1.090e-04,4.79312,4.99812
-1.088e-04,4.79813,4.98906
-1.086e-04,4.80187,4.98469
-1.084e-04,4.79937,4.93875
-1.082e-04,4.79063,5.035
-1.080e-04,4.80813,5.06375
-1.078e-04,4.78937,4.82531
-1.076e-04,4.79531,5.11344
-1.074e-04,4.80625,4.97281
-1.072e-04,4.79906,4.99
-1.070e-04,4.8,4.99875
-1.068e-04,4.78562,4.98531
-1.066e-04,4.79063,4.99313
-1.064e-04,4.80156,5.0025
-1.062e-04,4.81031,4.99188
-1.060e-04,4.79281,4.9925
-1.058e-04,4.80625,4.9925
-1.056e-04,4.79438,5.00313
-1.054e-04,4.79719,4.98844
-1.052e-04,4.81188,5.1475
-1.050e-04,4.78406,4.78219
-1.048e-04,4.79406,5.0375
-1.046e-04,4.79656,4.98938
-1.044e-04,4.80063,4.98906
-1.042e-04,4.80594,4.99469
-1.040e-04,4.79,4.98156
-1.038e-04,4.79781,4.9925
-1.036e-04,4.80594,4.99531
-1.034e-04,4.79844,4.99719
-1.032e-04,4.8,4.99344
-1.030e-04,4.80187,4.97938
-1.028e-04,4.80187,4.98531
-1.026e-04,4.79594,4.99406
-1.024e-04,4.79781,4.98125
-1.022e-04,4.79594,4.99281
-1.020e-04,4.80094,4.99531
-1.018e-04,4.81656,4.99875
-1.016e-04,4.7975,4.995
-1.014e-04,4.79312,4.99281
-1.012e-04,4.79281,4.99219
-1.010e-04,4.80125,4.99188
-1.008e-04,4.79594,4.99344
-1.006e-04,4.80875,4.99313
-1.004e-04,4.79531,4.99625
-1.002e-04,4.79875,4.98188
-1.00e-04,4.79094,5.00406
-9.98e-05,4.79625,4.98969
-9.96e-05,4.79813,4.98719
-9.94e-05,4.78812,4.96687
-9.92e-05,4.79594,4.94063
-9.90e-05,4.79813,5.04063
-9.88e-05,4.80406,5.05438
-9.86e-05,4.79781,4.86813
-9.84e-05,4.81031,5.08219
-9.82e-05,4.79031,4.97219
-9.80e-05,4.80281,4.99094
-9.78e-05,4.78875,4.9975
-9.76e-05,4.80438,4.99719
-9.74e-05,4.79656,4.98813
-9.72e-05,4.79594,4.98156
-9.70e-05,4.79531,4.99844
-9.68e-05,4.80969,4.99781
-9.66e-05,4.79312,4.99031
-9.64e-05,4.80094,4.99437
-9.62e-05,4.8025,4.99938
-9.60e-05,4.81813,5.08063
-9.58e-05,4.78937,4.87563
-9.56e-05,4.8,5.05
-9.54e-05,4.79875,4.99719
-9.52e-05,4.80563,4.99906
-9.50e-05,4.79937,4.98719
-9.48e-05,4.80438,4.98281
-9.46e-05,4.79406,4.98906
-9.44e-05,4.79406,5.00813
-9.42e-05,4.78313,4.98313
-9.40e-05,4.79875,4.99094
-9.38e-05,4.80156,4.99812
-9.36e-05,4.79625,4.99
-9.34e-05,4.79406,5.00094
-9.32e-05,4.79625,4.99594
-9.30e-05,4.79125,4.98906
-9.28e-05,4.78562,4.9925
-9.26e-05,4.80031,4.99781
-9.24e-05,4.80813,4.98875
-9.22e-05,4.80187,4.99594
-9.20e-05,4.79156,4.97875
-9.18e-05,4.80281,4.98875
-9.16e-05,4.79813,4.99688
-9.14e-05,4.80219,4.99188
-9.12e-05,4.7975,5.00094
-9.10e-05,4.79969,5
-9.08e-05,4.79781,4.99313
-9.06e-05,4.79281,4.99656
-9.04e-05,4.80219,5.00063
-9.02e-05,4.80125,4.97563
-9.00e-05,4.78844,4.94219
-8.98e-05,4.80031,5.0625
-8.96e-05,4.80187,4.95875
-8.94e-05,4.78656,5.01844
-8.92e-05,4.80094,5.04188
-8.90e-05,4.80031,4.97813
-8.88e-05,4.81094,5.00563
-8.86e-05,4.7975,4.99313
-8.84e-05,4.79438,4.99281
-8.82e-05,4.79469,4.9875
-8.80e-05,4.79781,4.99906
-8.78e-05,4.81281,4.9775
-8.76e-05,4.79125,4.99281
-8.74e-05,4.79594,4.98781
-8.72e-05,4.80312,4.99469
-8.70e-05,4.81,4.99219
-8.68e-05,4.82375,5.04656
-8.66e-05,4.78844,4.90844
-8.64e-05,4.80125,5.03313
-8.62e-05,4.80063,4.99781
-8.60e-05,4.79719,4.99125
-8.58e-05,4.79813,4.99188
-8.56e-05,4.7975,4.99469
-8.54e-05,4.79312,4.98188
-8.52e-05,4.80906,4.99969
-8.50e-05,4.80281,4.99688
-8.48e-05,4.78688,4.99344
-8.46e-05,4.80875,4.98625
-8.44e-05,4.80687,4.98688
-8.42e-05,4.79,4.99594
-8.40e-05,4.79375,4.98281
-8.38e-05,4.80344,4.98594
-8.36e-05,4.805,4.99938
-8.34e-05,4.78562,4.99375
-8.32e-05,4.79219,4.99031
-8.30e-05,4.79781,4.98781
-8.28e-05,4.80031,4.98156
-8.26e-05,4.78406,4.97094
-8.24e-05,4.79688,4.99469
-8.22e-05,4.80344,4.98813
-8.20e-05,4.79937,4.98875
-8.18e-05,4.805,4.99094
-8.16e-05,4.79531,4.99188
-8.14e-05,4.79219,4.98688
-8.12e-05,4.79125,4.99188
-8.10e-05,4.78906,4.97531
-8.08e-05,4.79562,4.94594
-8.06e-05,4.80312,5.06344
-8.04e-05,4.81281,4.87844
-8.02e-05,4.77656,5.08781
-8.00e-05,4.79438,5.00938
-7.98e-05,4.78906,4.9725
-7.96e-05,4.79969,4.99
-7.94e-05,4.79281,4.99812
-7.92e-05,4.8,4.99688
-7.90e-05,4.79656,4.98969
-7.88e-05,4.79969,4.98906
-7.86e-05,4.79375,4.99313
-7.84e-05,4.7975,4.99219
-7.82e-05,4.81094,4.99719
-7.80e-05,4.79125,4.98844
-7.78e-05,4.79688,5.14031
-7.76e-05,4.82375,4.84719
-7.74e-05,4.79219,4.96125
-7.72e-05,4.80281,5.03656
-7.70e-05,4.80406,4.99125
-7.68e-05,4.80469,4.99094
-7.66e-05,4.80844,4.99688
-7.64e-05,4.79813,4.9925
-7.62e-05,4.7925,4.99125
-7.60e-05,4.79531,4.99875
-7.58e-05,4.80625,4.98906
-7.56e-05,4.7975,4.99344
-7.54e-05,4.80375,4.99844
-7.52e-05,4.79063,4.99031
-7.50e-05,4.80125,4.99188
-7.48e-05,4.79312,5.00344
-7.46e-05,4.80344,4.9875
-7.44e-05,4.80094,4.99969
-7.42e-05,4.80094,4.99969
-7.40e-05,4.80031,4.99219
-7.38e-05,4.80469,4.99688
-7.36e-05,4.79188,5.00094
-7.34e-05,4.80344,4.99531
-7.32e-05,4.81062,5.01406
-7.30e-05,4.79594,4.98875
-7.28e-05,4.78375,4.98594
-7.26e-05,4.80844,4.9975
-7.24e-05,4.805,4.99344
-7.22e-05,4.80094,4.98781
-7.20e-05,4.80813,4.99156
-7.18e-05,4.81156,4.9725
-7.16e-05,4.79937,4.95875
-7.14e-05,4.80406,5.06156
-7.12e-05,4.80813,4.88969
-7.10e-05,4.79531,5.08438
-7.08e-05,4.80406,4.98625
-7.06e-05,4.8075,4.98281
-7.04e-05,4.7925,5.00156
-7.02e-05,4.80219,4.99969
-7.00e-05,4.79969,4.99875
-6.98e-05,4.79781,4.98625
-6.96e-05,4.79813,4.98625
-6.94e-05,4.8,4.99156
-6.92e-05,4.79969,4.99094
-6.90e-05,4.79781,4.98719
-6.88e-05,4.795,4.98438
-6.86e-05,4.80875,5.25875
-6.84e-05,4.81312,4.70188
-6.82e-05,4.78812,5.0075
-6.80e-05,4.79469,5.01
-6.78e-05,4.8075,4.99563
-6.76e-05,4.80406,4.99719
-6.74e-05,4.80031,5.00188
-6.72e-05,4.80063,4.98938
-6.70e-05,4.81594,5.00031
-6.68e-05,4.81094,4.99469
-6.66e-05,4.79562,4.98875
-6.64e-05,4.80781,4.99125
-6.62e-05,4.80031,4.9875
-6.60e-05,4.78531,5.00063
-6.58e-05,4.79781,5.00188
-6.56e-05,4.805,4.985
-6.54e-05,4.81219,4.99656
-6.52e-05,4.80187,5.00656
-6.50e-05,4.80187,5.00344
-6.48e-05,4.8075,4.98844
-6.46e-05,4.80375,5.00563
-6.44e-05,4.80156,4.99875
-6.42e-05,4.80031,4.99812
-6.40e-05,4.80531,4.99281
-6.38e-05,4.795,4.98906
-6.36e-05,4.80406,4.99781
-6.34e-05,4.79,4.9975
-6.32e-05,4.79625,4.99781
-6.30e-05,4.79719,5.00063
-6.28e-05,4.79625,4.99437
-6.26e-05,4.80281,4.96031
-6.24e-05,4.79781,4.96781
-6.22e-05,4.80187,5.07219
-6.20e-05,4.80375,4.86313
-6.18e-05,4.79031,5.1025
-6.16e-05,4.80469,4.99344
-6.14e-05,4.79656,4.9875
-6.12e-05,4.79969,4.99719
-6.10e-05,4.79375,4.99375
-6.08e-05,4.52031,3.85781
-6.06e-05,3.97969,0.214375
-6.04e-05,4.36031,0.189375
-6.02e-05,4.53594,0.197813
-6.00e-05,4.66312,0.201563
-5.98e-05,4.71281,0.21375
-5.96e-05,4.74625,0.211875
-5.94e-05,4.78219,0.499688
-5.92e-05,4.78375,-0.0871875
-5.90e-05,4.79188,0.235625
-5.88e-05,4.80063,0.252813
-5.86e-05,4.80187,0.209375
-5.84e-05,4.79969,0.207188
-5.82e-05,4.79688,0.218438
-5.80e-05,4.79969,0.212813
-5.78e-05,4.79656,0.202813
-5.76e-05,4.7975,0.21875
-5.74e-05,4.81,0.215
-5.72e-05,4.79719,0.209062
-5.70e-05,4.80031,0.204063
-5.68e-05,4.79031,0.194688
-5.66e-05,4.80031,0.206875
-5.64e-05,4.78531,0.202187
-5.62e-05,4.79625,0.189688
-5.60e-05,4.8,0.19
-5.58e-05,4.78906,0.194375
-5.56e-05,4.80344,0.18375
-5.54e-05,4.80594,0.187813
-5.52e-05,4.80031,0.200313
-5.50e-05,4.80438,0.201563
-5.48e-05,4.80063,0.193437
-5.46e-05,4.8025,0.174688
-5.44e-05,4.79594,0.186562
-5.42e-05,4.81125,0.175
-5.40e-05,4.80312,0.175625
-5.38e-05,4.79625,0.171563
-5.36e-05,4.79406,0.174375
-5.34e-05,4.80406,0.1525
-5.32e-05,4.79531,0.137813
-5.30e-05,4.80563,0.254063
-5.28e-05,4.7925,0.0409375
-5.26e-05,4.8025,0.30125
-5.24e-05,4.80094,0.1725
-5.22e-05,4.79031,0.175313
-5.20e-05,4.80719,0.179688
-5.18e-05,4.80031,0.165
-5.16e-05,4.795,0.175625
-5.14e-05,4.79719,0.15875
-5.12e-05,4.81312,0.168125
-5.10e-05,4.81188,0.169375
-5.08e-05,4.80375,0.1575
-5.06e-05,4.79281,0.17
-5.04e-05,4.79875,0.162187
-5.02e-05,4.79719,0.453125
-5.00e-05,4.80844,-0.129687
-4.98e-05,4.78562,0.160625
-4.96e-05,4.8,0.192188
-4.94e-05,4.80031,0.160938
-4.92e-05,4.79531,0.167188
-4.90e-05,4.80156,0.177188
-4.88e-05,4.80406,0.164062
-4.86e-05,4.79688,0.16875
-4.84e-05,4.79688,0.169063
-4.82e-05,4.795,0.173438
-4.80e-05,4.80281,0.170313
-4.78e-05,4.79688,0.164688
-4.76e-05,4.80531,0.180313
-4.74e-05,4.79219,0.16125
-4.72e-05,4.79156,0.188125
-4.70e-05,4.80063,0.168438
-4.68e-05,4.79937,0.172188
-4.66e-05,4.8025,0.168438
-4.64e-05,4.78906,0.174063
-4.62e-05,4.79625,0.16875
-4.60e-05,4.78906,0.163438
-4.58e-05,4.79,0.181875
-4.56e-05,4.80469,0.165
-4.54e-05,4.80063,0.173438
-4.52e-05,4.78969,0.15875
-4.50e-05,4.80438,0.169063
-4.48e-05,4.7975,0.157188
-4.46e-05,4.80187,0.16125
-4.44e-05,4.79813,0.164062
-4.42e-05,4.79156,0.146875
-4.40e-05,4.795,0.12375
-4.38e-05,4.79281,0.223438
-4.36e-05,4.79188,0.0121875
-4.34e-05,4.80063,0.2825
-4.32e-05,4.80781,0.171563
-4.30e-05,4.79094,0.14625
-4.28e-05,4.78937,0.169688
-4.26e-05,4.80281,0.16625
-4.24e-05,4.78719,0.159063
-4.22e-05,4.805,0.166563
-4.20e-05,4.79875,0.155312
-4.18e-05,4.79031,0.162187
-4.16e-05,4.795,0.164062
-4.14e-05,4.8,0.155312
-4.12e-05,4.78625,0.165
-4.10e-05,0.269375,0.2775
-4.08e-05,-0.135,-0.03
-4.06e-05,-0.140938,0.134688
-4.04e-05,-0.120625,0.209688
-4.02e-05,-0.117188,0.155
-4.00e-05,-0.114063,0.145313
-3.98e-05,-0.093125,0.153125
-3.96e-05,-0.0984375,0.160313
-3.94e-05,-0.0946875,0.1575
-3.92e-05,-0.095625,0.159375
-3.90e-05,-0.093125,0.149063
-3.88e-05,-0.08875,0.155625
-3.86e-05,-0.0953125,0.156563
-3.84e-05,-0.0871875,0.153438
-3.82e-05,-0.095,0.159063
-3.80e-05,-0.0971875,0.160313
-3.78e-05,-0.0959375,0.155312
-3.76e-05,-0.1,0.159375
-3.74e-05,-0.101875,0.154375
-3.72e-05,-0.1,0.14375
-3.70e-05,-0.093125,0.150938
-3.68e-05,-0.0884375,0.153125
-3.66e-05,-0.103125,0.150313
-3.64e-05,-0.10125,0.155
-3.62e-05,-0.10125,0.154375
-3.60e-05,-0.107188,0.1675
-3.58e-05,-0.115625,0.154375
-3.56e-05,-0.107813,0.152188
-3.54e-05,-0.103438,0.158125
-3.52e-05,-0.105,0.15
-3.50e-05,-0.121563,0.133438
-3.48e-05,-0.119687,0.0990625
-3.46e-05,-0.113125,0.225313
-3.44e-05,-0.115938,0.01875
-3.42e-05,-0.103438,0.279063
-3.40e-05,-0.108125,0.164688
-3.38e-05,-0.129375,0.133125
-3.36e-05,-0.114375,0.164688
-3.34e-05,-0.11625,0.150313
-3.32e-05,-0.110625,0.158125
-3.30e-05,-0.113437,0.155625
-3.28e-05,-0.111875,0.150625
-3.26e-05,-0.112812,0.145938
-3.24e-05,-0.115938,0.153125
-3.22e-05,-0.131563,0.147188
-3.20e-05,-0.1125,0.150313
-3.18e-05,-0.138438,0.3
-3.16e-05,-0.111875,-0.008125
-3.14e-05,-0.12125,0.112188
-3.12e-05,-0.1125,0.183438
-3.10e-05,-0.129062,0.149063
-3.08e-05,-0.124375,0.149063
-3.06e-05,-0.11625,0.160625
-3.04e-05,-0.13375,0.15375
-3.02e-05,-0.13125,0.152188
-3.00e-05,-0.124375,0.1475
-2.98e-05,-0.13875,0.14625
-2.96e-05,-0.134375,0.145938
-2.94e-05,-0.122813,0.16375
-2.92e-05,-0.129062,0.158438
-2.90e-05,-0.132188,0.15375
-2.88e-05,-0.124375,0.151563
-2.86e-05,-0.129062,0.157813
-2.84e-05,-0.123125,0.150625
-2.82e-05,-0.115625,0.146875
-2.80e-05,-0.128437,0.143125
-2.78e-05,-0.134688,0.159688
-2.76e-05,-0.126875,0.151875
-2.74e-05,-0.132812,0.160938
-2.72e-05,-0.126875,0.145938
-2.70e-05,-0.123125,0.138438
-2.68e-05,-0.131875,0.154688
-2.66e-05,-0.112812,0.150313
-2.64e-05,-0.109375,0.148125
-2.62e-05,-0.115938,0.146562
-2.60e-05,-0.125625,0.151875
-2.58e-05,-0.120625,0.129688
-2.56e-05,-0.134688,0.09625
-2.54e-05,-0.11625,0.218125
-2.52e-05,-0.129062,0.0059375
-2.50e-05,-0.122187,0.267813
-2.48e-05,-0.123438,0.155312
-2.46e-05,-0.1225,0.138438
-2.44e-05,-0.117188,0.1325
-2.42e-05,-0.11875,0.154688
-2.40e-05,-0.112812,0.156563
-2.38e-05,-0.125313,0.144688
-2.36e-05,-0.130625,0.15375
-2.34e-05,-0.11875,0.15125
-2.32e-05,-0.1225,0.144688
-2.30e-05,-0.124062,0.14625
-2.28e-05,-0.116875,0.132812
-2.26e-05,-0.140938,0.274375
-2.24e-05,-0.101875,0.013125
-2.22e-05,-0.132812,0.0996875
-2.20e-05,-0.11375,0.18125
-2.18e-05,-0.127188,0.124062
-2.16e-05,-0.1275,0.140938
-2.14e-05,-0.12875,0.14375
-2.12e-05,-0.112812,0.135
-2.10e-05,-0.126562,0.150625
-2.08e-05,-0.117812,0.145625
-2.06e-05,-0.120313,0.134375
-2.04e-05,-0.1225,0.141563
-2.02e-05,-0.113437,0.125938
-2.00e-05,-0.11125,0.13
-1.98e-05,-0.132188,0.150938
-1.96e-05,-0.1275,0.137813
-1.94e-05,-0.120625,0.131875
-1.92e-05,-0.114688,0.140938
-1.90e-05,-0.108125,0.140313
-1.88e-05,-0.123125,0.1275
-1.86e-05,-0.107188,0.140625
-1.84e-05,-0.118125,0.140625
-1.82e-05,-0.1125,0.13
-1.80e-05,-0.104375,0.130937
-1.78e-05,-0.1175,0.134063
-1.76e-05,-0.115,0.12125
