Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-6.296e-04,4.8325,5.01719
-6.294e-04,4.84719,5.02688
-6.292e-04,4.83656,5.02813
-6.290e-04,4.83906,5.02
-6.288e-04,4.82719,5.03156
-6.286e-04,4.83469,5.02219
-6.284e-04,4.84219,5.02781
-6.282e-04,4.82938,5.02906
-6.280e-04,4.83437,5.02156
-6.278e-04,4.84469,5.02594
-6.276e-04,4.82344,5.025
-6.274e-04,4.82875,5.02875
-6.272e-04,4.82969,5.00688
-6.270e-04,4.83594,5.02469
-6.268e-04,4.82969,5.02375
-6.266e-04,4.83188,5.04031
-6.264e-04,4.82406,5.035
-6.262e-04,4.83938,5.03563
-6.260e-04,4.84094,5.02656
-6.258e-04,4.83875,5.05781
-6.256e-04,4.83125,5.00125
-6.254e-04,4.82844,5.03656
-6.252e-04,4.82156,5.02844
-6.250e-04,4.83156,5.03281
-6.248e-04,4.83688,5.02813
-6.246e-04,4.82875,5.04625
-6.244e-04,4.84469,5.02719
-6.242e-04,4.83125,5.03813
-6.240e-04,4.84375,5.03844
-6.238e-04,4.83938,5.02937
-6.236e-04,4.83469,5.03094
-6.234e-04,4.83062,5.03688
-6.232e-04,4.83844,5.05563
-6.230e-04,4.84031,5.00594
-6.228e-04,4.84469,5.04844
-6.226e-04,4.845,5.01219
-6.224e-04,4.83906,5.02813
-6.222e-04,4.82781,5.04281
-6.220e-04,4.83031,5.03625
-6.218e-04,4.83312,5.02281
-6.216e-04,4.83594,5.02688
-6.214e-04,4.82906,5.02844
-6.212e-04,4.83844,5.04281
-6.210e-04,4.83563,5.035
-6.208e-04,4.83688,5.03063
-6.206e-04,4.84,5.02688
-6.204e-04,4.83312,5.02562
-6.202e-04,4.83781,5.01906
-6.200e-04,4.84094,5.02094
-6.198e-04,4.83688,5.01938
-6.196e-04,4.845,5.02281
-6.194e-04,4.83531,5.00969
-6.192e-04,4.84125,5.03969
-6.190e-04,4.83062,5.035
-6.188e-04,4.83375,5.02969
-6.186e-04,4.83156,5.03375
-6.184e-04,4.835,5.02188
-6.182e-04,4.84187,5.0375
-6.180e-04,4.84219,5.02063
-6.178e-04,4.83781,5.03094
-6.176e-04,4.83219,5.03188
-6.174e-04,4.82344,5.03
-6.172e-04,4.84625,5.03719
-6.170e-04,4.83156,5.02937
-6.168e-04,4.83906,5.02562
-6.166e-04,4.84031,5.02875
-6.164e-04,4.8375,4.99594
-6.162e-04,4.84563,5.07812
-6.160e-04,4.83344,5.01063
-6.158e-04,4.83125,5.04094
-6.156e-04,4.84531,5.0325
-6.154e-04,4.83219,5.02937
-6.152e-04,4.85281,5.03469
-6.150e-04,4.84344,5.02219
-6.148e-04,4.84781,5.03188
-6.146e-04,4.82687,5.01469
-6.144e-04,4.83625,5.03531
-6.142e-04,4.83812,5.02937
-6.140e-04,4.84094,5.03969
-6.138e-04,4.83625,5.07906
-6.136e-04,4.84156,4.96063
-6.134e-04,4.84187,5.04719
-6.132e-04,4.82469,5.02375
-6.130e-04,4.84156,5.02562
-6.128e-04,4.83563,5.02781
-6.126e-04,4.84187,5.03563
-6.124e-04,4.8325,5.02781
-6.122e-04,4.84406,5.03188
-6.120e-04,4.83812,5.03563
-6.118e-04,4.83,5.03063
-6.116e-04,4.84281,5.01688
-6.114e-04,4.84063,5.03313
-6.112e-04,4.8325,5.03281
-6.110e-04,4.84094,5.025
-6.108e-04,4.83938,5.02781
-6.106e-04,4.83812,5.03156
-6.104e-04,4.84344,5.0225
-6.102e-04,4.82563,5.03438
-6.100e-04,4.83469,5.02844
-6.098e-04,4.83656,5.03313
-6.096e-04,4.8325,5.03281
-6.094e-04,4.83531,5.02969
-6.092e-04,4.83375,5.03031
-6.090e-04,4.84531,5.02594
-6.088e-04,4.8425,5.02969
-6.086e-04,4.83,5.03938
-6.084e-04,4.83719,5.04
-6.082e-04,4.84,5.03813
-6.080e-04,4.84812,5.02344
-6.078e-04,4.83437,5.03438
-6.076e-04,4.84187,5.02937
-6.074e-04,4.83125,5.0375
-6.072e-04,4.81438,5.015
-6.070e-04,4.84156,5.04406
-6.068e-04,4.82406,5.02531
-6.066e-04,4.83375,5.02531
-6.064e-04,4.82719,5.03
-6.062e-04,4.83219,5.02625
-6.060e-04,4.8425,5.02656
-6.058e-04,4.835,5.03281
-6.056e-04,4.83781,5.03875
-6.054e-04,4.82563,5.01844
-6.052e-04,4.84,5.03156
-6.050e-04,4.82437,5.03313
-6.048e-04,4.85,5.09156
-6.046e-04,4.82969,4.95969
-6.044e-04,4.83625,5.05438
-6.042e-04,4.83031,5.0275
-6.040e-04,4.83594,5.03156
-6.038e-04,4.83,5.03781
-6.036e-04,4.82563,5.02875
-6.034e-04,4.83281,5.03531
-6.032e-04,4.84031,5.03344
-6.030e-04,4.84156,5.02625
-6.028e-04,4.83938,5.03094
-6.026e-04,4.84156,5.02656
-6.024e-04,4.83594,5.02594
-6.022e-04,4.84844,5.03344
-6.020e-04,4.83219,5.02594
-6.018e-04,4.8275,5.02813
-6.016e-04,4.83594,5.0325
-6.014e-04,4.84219,5.02031
-6.012e-04,4.83719,5.03594
-6.010e-04,4.84219,5.03875
-6.008e-04,4.8275,5.03406
-6.006e-04,4.83875,5.03969
-6.004e-04,4.83969,5.03406
-6.002e-04,4.85812,5.04125
-6.000e-04,4.83563,5.0375
-5.998e-04,4.835,5.03094
-5.996e-04,4.82969,5.02313
-5.994e-04,4.83906,5.02937
-5.992e-04,4.83719,5.02906
-5.990e-04,4.82437,5.03406
-5.988e-04,4.83219,5.03188
-5.986e-04,4.82219,5.03719
-5.984e-04,4.82563,5.02781
-5.982e-04,4.82969,4.9725
-5.980e-04,4.81937,5.095
-5.978e-04,4.82844,5.00188
-5.976e-04,4.82188,5.04625
-5.974e-04,4.82406,5.0275
-5.972e-04,4.82125,5.02906
-5.970e-04,4.82,5.02438
-5.968e-04,4.82687,5.0075
-5.966e-04,4.83281,5.02031
-5.964e-04,4.82781,5.02031
-5.962e-04,4.82375,5.025
-5.960e-04,4.83188,5.03344
-5.958e-04,4.82219,5.02344
-5.956e-04,4.83781,5.05625
-5.954e-04,4.84187,4.98781
-5.952e-04,4.835,5.02188
-5.950e-04,4.83312,5.03344
-5.948e-04,4.83062,5.02906
-5.946e-04,4.83281,5.0225
-5.944e-04,4.8325,5.02719
-5.942e-04,4.84594,5.03813
-5.940e-04,4.82875,5.03031
-5.938e-04,4.82938,5.02125
-5.936e-04,4.82,5.0275
-5.934e-04,4.83188,5.03313
-5.932e-04,4.83719,5.02375
-5.930e-04,4.82406,5.02625
-5.928e-04,4.8275,5.02719
-5.926e-04,4.84187,5.02594
-5.924e-04,4.83375,5.02
-5.922e-04,4.83781,5.04531
-5.920e-04,4.83906,5.03063
-5.918e-04,4.84344,5.03438
-5.916e-04,4.83437,5.02937
-5.914e-04,4.8425,5.02625
-5.912e-04,4.83844,5.03938
-5.910e-04,4.83125,5.03375
-5.908e-04,4.835,5.03375
-5.906e-04,4.82656,5.02906
-5.904e-04,4.83469,5.02719
-5.902e-04,4.82344,5.02906
-5.900e-04,4.83875,5.03844
-5.898e-04,4.82781,5.02875
-5.896e-04,4.85062,5.0475
-5.894e-04,4.8275,5.03625
-5.892e-04,4.83875,5.02625
-5.890e-04,4.83375,4.97625
-5.888e-04,4.83719,5.09344
-5.886e-04,4.83531,5.01031
-5.884e-04,4.84094,5.0425
-5.882e-04,4.84219,5.01719
-5.880e-04,4.83844,5.02188
-5.878e-04,4.83031,5.03375
-5.876e-04,4.83844,5.03375
-5.874e-04,4.83594,5.0225
-5.872e-04,4.83062,5.01938
-5.870e-04,4.83688,5.02469
-5.868e-04,4.82969,5.02937
-5.866e-04,4.835,5.02906
-5.864e-04,4.83875,5.05031
-5.862e-04,4.83,4.99906
-5.860e-04,4.8325,5.03313
-5.858e-04,4.8325,5.03438
-5.856e-04,4.82625,5.03938
-5.854e-04,4.82844,5.03469
-5.852e-04,4.83906,5.02438
-5.850e-04,4.83344,5.04344
-5.848e-04,4.81625,5.03938
-5.846e-04,4.83719,5.02531
-5.844e-04,4.82781,5.04406
-5.842e-04,4.83812,5.03063
-5.840e-04,4.84219,5.02188
-5.838e-04,4.83812,5.03469
-5.836e-04,4.84063,5.03406
-5.834e-04,4.83719,5.02156
-5.832e-04,4.83344,5.02781
-5.830e-04,4.82781,5.02781
-5.828e-04,4.84406,5.02188
-5.826e-04,4.83875,5.03719
-5.824e-04,4.83719,5.03
-5.822e-04,4.83938,5.02188
-5.820e-04,4.82844,5.02906
-5.818e-04,4.83563,5.03063
-5.816e-04,4.82906,5.03438
-5.814e-04,4.83812,5.02125
-5.812e-04,4.81906,5.035
-5.810e-04,4.83,5.03875
-5.808e-04,4.83,5.04094
-5.806e-04,4.83781,5.03063
-5.804e-04,4.82313,5.03406
-5.802e-04,4.84313,5.03375
-5.800e-04,4.82344,5.03531
-5.798e-04,4.825,5.02688
-5.796e-04,4.83437,5.04031
-5.794e-04,4.82906,5.03031
-5.792e-04,4.83625,5.03844
-5.790e-04,4.82687,5.03875
-5.788e-04,4.84281,5.04031
-5.786e-04,4.83188,5.03156
-5.784e-04,4.82812,5.03938
-5.782e-04,4.83938,5.0325
-5.780e-04,4.83,5.02313
-5.778e-04,4.83094,5.04094
-5.776e-04,4.83781,5.02438
-5.774e-04,4.82906,5.03313
-5.772e-04,4.84531,5.0075
-5.770e-04,4.82812,5.02906
-5.768e-04,4.83375,5.04656
-5.766e-04,4.83563,5.02406
-5.764e-04,4.83906,5.03469
-5.762e-04,4.82469,5.02406
-5.760e-04,4.83563,5.02594
-5.758e-04,4.83625,5.02156
-5.756e-04,4.83031,5.03063
-5.754e-04,4.84031,5.02531
-5.752e-04,4.83594,5.04656
-5.750e-04,4.83969,5.04531
-5.748e-04,4.85187,5.03313
-5.746e-04,4.83719,5.03156
-5.744e-04,4.83625,5.03813
-5.742e-04,4.84687,5.03875
-5.740e-04,4.84938,5.03281
-5.738e-04,4.8325,5.03406
-5.736e-04,4.83156,5.02844
-5.734e-04,4.83125,5.03406
-5.732e-04,4.83156,5.03406
-5.730e-04,4.83594,5.04719
-5.728e-04,4.8225,5.02844
-5.726e-04,4.83531,5.03469
-5.724e-04,4.82656,5.03688
-5.722e-04,4.83781,5.03781
-5.720e-04,4.83188,5.04688
-5.718e-04,4.82875,5.03625
-5.716e-04,4.83719,5.03625
-5.714e-04,4.825,5.02406
-5.712e-04,4.82969,5.03063
-5.710e-04,4.8425,5.03406
-5.708e-04,4.83812,5.03469
-5.706e-04,4.83875,5.0275
-5.704e-04,4.84656,5.02875
-5.702e-04,4.83125,5.02906
-5.700e-04,4.84125,5.03188
-5.698e-04,4.83625,5.04688
-5.696e-04,4.83188,5.04531
-5.694e-04,4.84281,5.04063
-5.692e-04,4.835,5.04469
-5.690e-04,4.83125,5.03969
-5.688e-04,4.83969,5.02625
-5.686e-04,4.835,5.03875
-5.684e-04,4.835,5.0375
-5.682e-04,4.84531,5.03469
-5.680e-04,4.85156,5.03438
-5.678e-04,4.83156,5.03344
-5.676e-04,4.84938,5.07719
-5.674e-04,4.83031,5.00125
-5.672e-04,4.83844,5.02156
-5.670e-04,4.8275,5.03031
-5.668e-04,4.84,5.02219
-5.666e-04,4.8325,5.03844
-5.664e-04,4.8475,5.01938
-5.662e-04,4.83531,5.03156
-5.660e-04,4.85094,5.02688
-5.658e-04,4.83219,5.03188
-5.656e-04,4.83469,5.02469
-5.654e-04,4.84406,5.03844
-5.652e-04,4.83531,5.02063
-5.650e-04,4.84094,5.03844
-5.648e-04,4.83656,5.02438
-5.646e-04,4.84094,5.03813
-5.644e-04,4.84437,5.02781
-5.642e-04,4.83969,5.02625
-5.640e-04,4.83,5.03844
-5.638e-04,4.83344,5.03156
-5.636e-04,4.83437,5.02844
-5.634e-04,4.83281,5.02156
-5.632e-04,4.83125,5.01625
-5.630e-04,4.82625,5.01406
-5.628e-04,4.82656,5.03375
-5.626e-04,4.82625,5.03156
-5.624e-04,4.83312,5.04156
-5.622e-04,4.84313,5.02219
-5.620e-04,4.84125,5.03188
-5.618e-04,4.84313,5.02094
-5.616e-04,4.83969,5.03406
-5.614e-04,4.83812,5.02813
-5.612e-04,4.83531,5.02594
-5.610e-04,4.83719,5.02937
-5.608e-04,4.84406,5.02625
-5.606e-04,4.84156,5.03438
-5.604e-04,4.84063,5.03938
-5.602e-04,4.83281,5.02906
-5.600e-04,4.83594,5.03906
-5.598e-04,4.83281,5.03281
-5.596e-04,4.83781,5.03719
-5.594e-04,4.83656,5.03313
-5.592e-04,4.84531,5.02562
-5.590e-04,4.82281,5.03719
-5.588e-04,4.83094,5.02656
-5.586e-04,4.83969,5.035
-5.584e-04,4.83344,5.025
-5.582e-04,4.83812,5.03406
-5.580e-04,4.84344,5.09063
-5.578e-04,4.82844,4.96563
-5.576e-04,4.83281,5.04219
-5.574e-04,4.83281,5.02969
-5.572e-04,4.83594,5.03688
-5.570e-04,4.83844,5.03625
-5.568e-04,4.83188,5.02438
-5.566e-04,4.82781,5.03625
-5.564e-04,4.83469,5.0325
-5.562e-04,4.83563,5.03094
-5.560e-04,4.83844,5.02906
-5.558e-04,4.83375,5.03219
-5.556e-04,4.83062,5.04438
-5.554e-04,4.84,5.01594
-5.552e-04,4.83563,5.02344
-5.550e-04,4.83344,5.025
-5.548e-04,4.84125,5.02188
-5.546e-04,4.84281,5.02156
-5.544e-04,4.84219,5.02156
-5.542e-04,4.83094,5.02688
-5.540e-04,4.83094,5.02813
-5.538e-04,4.82469,5.03031
-5.536e-04,4.84531,5.02906
-5.534e-04,4.83344,5.02813
-5.532e-04,4.83625,5.02469
-5.530e-04,4.83688,5.03156
-5.528e-04,4.83062,5.02406
-5.526e-04,4.83344,5.02313
-5.524e-04,4.82594,5.01594
-5.522e-04,4.83437,5.01781
-5.520e-04,4.84219,5.01438
-5.518e-04,4.83094,5.01969
-5.516e-04,4.83125,5.02438
-5.514e-04,4.83,5.01313
-5.512e-04,4.83938,5.05188
-5.510e-04,4.83219,5.02719
-5.508e-04,4.84063,5.02656
-5.506e-04,4.83031,5.0275
-5.504e-04,4.83,5.01813
-5.502e-04,4.83844,5.02844
-5.500e-04,4.83656,5.02781
-5.498e-04,4.83812,5.01969
-5.496e-04,4.83594,5.01969
-5.494e-04,4.83094,5.03656
-5.492e-04,4.8425,5.01813
-5.490e-04,4.83156,5.02219
-5.488e-04,4.84437,5.07719
-5.486e-04,4.84156,4.96906
-5.484e-04,4.83156,5.05406
-5.482e-04,4.83281,5.01844
-5.480e-04,4.83969,5.03469
-5.478e-04,4.83188,5.02313
-5.476e-04,4.84375,5.02531
-5.474e-04,4.83656,5.03219
-5.472e-04,4.83219,5.03188
-5.470e-04,4.835,5.0225
-5.468e-04,4.83312,5.03
-5.466e-04,4.82938,5.03063
-5.464e-04,4.83437,5.02406
-5.462e-04,4.83469,5.02688
-5.460e-04,4.84531,5.03188
-5.458e-04,4.83375,5.02844
-5.456e-04,4.83812,5.02688
-5.454e-04,4.84031,5.04
-5.452e-04,4.83656,5.03563
-5.450e-04,4.83375,5.03031
-5.448e-04,4.83594,5.03813
-5.446e-04,4.84,5.03563
-5.444e-04,4.8375,5.04094
-5.442e-04,4.83219,5.0325
-5.440e-04,4.85187,5.02781
-5.438e-04,4.83344,5.04438
-5.436e-04,4.82719,5.02031
-5.434e-04,4.82594,5.04469
-5.432e-04,4.83125,5.03438
-5.430e-04,4.84125,5.02469
-5.428e-04,4.82625,5.04188
-5.426e-04,4.83469,5.03688
-5.424e-04,4.83375,5.02594
-5.422e-04,4.83125,5.02719
-5.420e-04,4.83437,5.03063
-5.418e-04,4.835,5.03844
-5.416e-04,4.82812,5.03375
-5.414e-04,4.8375,5.05875
-5.412e-04,4.82469,5.025
-5.410e-04,4.83469,5.03719
-5.408e-04,4.83281,5.0225
-5.406e-04,4.83906,5.04156
-5.404e-04,4.84313,5.02875
-5.402e-04,4.84187,5.04125
-5.400e-04,4.84219,5.02906
-5.398e-04,4.83906,5.02688
-5.396e-04,4.83938,5.02469
-5.394e-04,4.82594,5.03063
-5.392e-04,4.83844,5.09531
-5.390e-04,4.8375,4.94594
-5.388e-04,4.83594,5.05844
-5.386e-04,4.82781,5.02
-5.384e-04,4.82781,5.0375
-5.382e-04,4.83,5.02188
-5.380e-04,4.82563,5.02531
-5.378e-04,4.82875,5.04063
-5.376e-04,4.82719,5.03813
-5.374e-04,4.82687,5.04531
-5.372e-04,4.82531,5.03156
-5.370e-04,4.83156,5.02594
-5.368e-04,4.83469,5.03438
-5.366e-04,4.83188,5.02375
-5.364e-04,4.83188,5.03375
-5.362e-04,4.82469,5.02375
-5.360e-04,4.82563,5.03156
-5.358e-04,4.84313,5.02313
-5.356e-04,4.82625,5.03313
-5.354e-04,4.84125,5.01313
-5.352e-04,4.83281,5.03344
-5.350e-04,4.83062,5.03156
-5.348e-04,4.83156,5.035
-5.346e-04,4.82812,5.01813
-5.344e-04,4.83125,5.03906
-5.342e-04,4.83219,5.03344
-5.340e-04,4.83906,5.02375
-5.338e-04,4.83563,5.05125
-5.336e-04,4.82313,5.02219
-5.334e-04,4.83656,5.02469
-5.332e-04,4.82594,5.035
-5.330e-04,4.83125,5.03906
-5.328e-04,4.83156,5.04063
-5.326e-04,4.835,5.02594
-5.324e-04,4.84406,5.02156
-5.322e-04,4.82875,5.025
-5.320e-04,4.83281,5.04344
-5.318e-04,4.835,5.01969
-5.316e-04,4.83906,5.03969
-5.314e-04,4.82344,5.03219
-5.312e-04,4.83219,5.03344
-5.310e-04,4.82875,5.04
-5.308e-04,4.84125,5.03781
-5.306e-04,4.84219,5.03813
-5.304e-04,4.83,5.03781
-5.302e-04,4.84437,5.04438
-5.300e-04,4.82406,5.03094
-5.298e-04,4.83344,5.03688
-5.296e-04,4.84281,5.04
-5.294e-04,4.82281,5.01
-5.292e-04,4.8325,5.04063
-5.290e-04,4.84031,5.03719
-5.288e-04,4.82875,5.01063
-5.286e-04,4.84406,5.02937
-5.284e-04,4.8275,5.03281
-5.282e-04,4.83625,5.03688
-5.280e-04,4.84094,5.02344
-5.278e-04,4.8275,5.03875
-5.276e-04,4.83594,5.02781
-5.274e-04,4.83344,5.02562
-5.272e-04,4.82938,5.02063
-5.270e-04,4.82906,5.03281
-5.268e-04,4.8275,5.02562
-5.266e-04,4.83219,5.02656
-5.264e-04,4.82875,5.03656
-5.262e-04,4.83125,5.02594
-5.260e-04,4.83531,5.035
-5.258e-04,4.83344,5.02719
-5.256e-04,4.83906,5.02688
-5.254e-04,4.83625,5.02844
-5.252e-04,4.82969,5.04875
-5.250e-04,4.8325,5.03906
-5.248e-04,4.83469,5.02719
-5.246e-04,4.82313,5.03406
-5.244e-04,4.82906,5.03031
-5.242e-04,4.82844,5.0425
-5.240e-04,4.83281,5.02969
-5.238e-04,4.82062,5.03094
-5.236e-04,4.82656,5.03438
-5.234e-04,4.82938,5.04375
-5.232e-04,4.83031,5.04188
-5.230e-04,4.8275,5.02875
-5.228e-04,4.82125,5.03969
-5.226e-04,4.83031,5.01906
-5.224e-04,4.83375,5.06938
-5.222e-04,4.83688,5.02063
-5.220e-04,4.83625,5.03094
-5.218e-04,4.83219,5.02063
-5.216e-04,4.835,5.03656
-5.214e-04,4.82625,5.02094
-5.212e-04,4.82781,5.0275
-5.210e-04,4.83563,5.02531
-5.208e-04,4.83594,5.02063
-5.206e-04,4.8275,5.02813
-5.204e-04,4.83375,5.02906
-5.202e-04,4.83688,5.10125
-5.200e-04,4.84187,4.94
-5.198e-04,4.8275,5.05438
-5.196e-04,4.83281,5.02656
-5.194e-04,4.83375,5.03938
-5.192e-04,4.83,5.02156
-5.190e-04,4.83531,5.02656
-5.188e-04,4.83188,5.01844
-5.186e-04,4.83469,5.03
-5.184e-04,4.82875,5.02937
-5.182e-04,4.82531,5.02406
-5.180e-04,4.83656,5.02063
-5.178e-04,4.82563,5.02656
-5.176e-04,4.825,5.02531
-5.174e-04,4.82625,5.02219
-5.172e-04,4.83969,5.02094
-5.170e-04,4.83219,5.01469
-5.168e-04,4.83437,5.02781
-5.166e-04,4.82125,5.02
-5.164e-04,4.84,5.01625
-5.162e-04,4.83,5.01594
-5.160e-04,4.83156,5.02844
-5.158e-04,4.83,5.02313
-5.156e-04,4.83688,5.03344
-5.154e-04,4.83656,5.02937
-5.152e-04,4.83688,5.03781
-5.150e-04,4.83344,5.04375
-5.148e-04,4.82594,5.02562
-5.146e-04,4.835,5.03906
-5.144e-04,4.835,5.02281
-5.142e-04,4.84063,5.03281
-5.140e-04,4.84187,5.02281
-5.138e-04,4.83531,5.03594
-5.136e-04,4.82719,5.02562
-5.134e-04,4.8375,5.02344
-5.132e-04,4.83094,5.03625
-5.130e-04,4.84187,5.02562
-5.128e-04,4.83531,5.03188
-5.126e-04,4.83906,5.02844
-5.124e-04,4.82531,5.02719
-5.122e-04,4.83594,5.03938
-5.120e-04,4.84437,5.04
-5.118e-04,4.83188,5.02937
-5.116e-04,4.8375,5.03
-5.114e-04,4.83781,5.03719
-5.112e-04,4.83,5.02906
-5.110e-04,4.82625,5.02406
-5.108e-04,4.84125,5.09313
-5.106e-04,4.82625,4.95469
-5.104e-04,4.82156,5.06594
-5.102e-04,4.83531,5.01219
-5.100e-04,4.8275,5.03969
-5.098e-04,4.83719,5.02531
-5.096e-04,4.83469,5.01813
-5.094e-04,4.83719,5.02781
-5.092e-04,4.83188,5.03219
-5.090e-04,4.84563,5.03031
-5.088e-04,4.83906,5.02969
-5.086e-04,4.84969,5.03031
-5.084e-04,4.84,5.03406
-5.082e-04,4.8325,5.03156
-5.080e-04,4.81781,5.03563
-5.078e-04,4.83219,5.04063
-5.076e-04,4.83656,5.02625
-5.074e-04,4.84031,5.01656
-5.072e-04,4.83312,5.04125
-5.070e-04,4.8325,5.02219
-5.068e-04,4.83312,5.02
-5.066e-04,4.84875,5.04156
-5.064e-04,4.83281,5.01906
-5.062e-04,4.83344,5.03719
-5.060e-04,4.83656,5.02344
-5.058e-04,4.83531,5.0475
-5.056e-04,4.82625,5.03594
-5.054e-04,4.84313,5.02625
-5.052e-04,4.83188,5.0275
-5.050e-04,4.84,5.02375
-5.048e-04,4.82781,5.02719
-5.046e-04,4.84219,5.02844
-5.044e-04,4.83031,5.03219
-5.042e-04,4.82625,5.03688
-5.040e-04,4.83031,5.03219
-5.038e-04,4.82938,5.04563
-5.036e-04,4.84969,5.02906
-5.034e-04,4.83437,5.04031
-5.032e-04,4.81937,5.03188
-5.030e-04,4.83531,5.03531
-5.028e-04,4.83062,5.02969
