Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-6.296e-04,4.83125,5.01875
-6.294e-04,4.82719,5.01938
-6.292e-04,4.82406,5.01969
-6.290e-04,4.82313,5.01406
-6.288e-04,4.82437,5.02313
-6.286e-04,4.82812,5.01938
-6.284e-04,4.82531,5.02625
-6.282e-04,4.825,5.02594
-6.280e-04,4.83594,5.02469
-6.278e-04,4.83875,5.01938
-6.276e-04,4.82781,5.01125
-6.274e-04,4.81156,5.02469
-6.272e-04,4.81844,5.03781
-6.270e-04,4.82375,5.03625
-6.268e-04,4.83563,5.02219
-6.266e-04,4.83031,5.02219
-6.264e-04,4.83,5.025
-6.262e-04,4.83062,5.015
-6.260e-04,4.82781,5.02125
-6.258e-04,4.83219,5.0075
-6.256e-04,4.84187,5.02063
-6.254e-04,4.81875,5.02
-6.252e-04,4.82563,5.02844
-6.250e-04,4.82687,5.02156
-6.248e-04,4.83844,5.01938
-6.246e-04,4.82,5.01656
-6.244e-04,4.83125,5.02125
-6.242e-04,4.83531,5.0175
-6.240e-04,4.82375,5.01688
-6.238e-04,4.82219,5.03469
-6.236e-04,4.82844,5.01688
-6.234e-04,4.81531,5.02281
-6.232e-04,4.81906,5.0425
-6.230e-04,4.82625,5.01906
-6.228e-04,4.82344,5.04031
-6.226e-04,4.81656,5.01938
-6.224e-04,4.82719,5.03906
-6.222e-04,4.82625,5.02719
-6.220e-04,4.83219,5.0275
-6.218e-04,4.82719,5.02969
-6.216e-04,4.81469,5.02344
-6.214e-04,4.82844,5.02344
-6.212e-04,4.82219,5.02344
-6.210e-04,4.83312,5.02562
-6.208e-04,4.84469,5.04813
-6.206e-04,4.82594,4.9875
-6.204e-04,4.83437,5.06594
-6.202e-04,4.82281,5.02406
-6.200e-04,4.83281,5.02469
-6.198e-04,4.82,5.02406
-6.196e-04,4.82406,5.02406
-6.194e-04,4.82781,5.02344
-6.192e-04,4.82563,5.03219
-6.190e-04,4.82281,5.03844
-6.188e-04,4.82125,5.02594
-6.186e-04,4.82219,5.03156
-6.184e-04,4.82281,5.03063
-6.182e-04,4.83312,5.02219
-6.180e-04,4.8225,5.02344
-6.178e-04,4.82531,5.02844
-6.176e-04,4.82687,5.02
-6.174e-04,4.82938,5.02656
-6.172e-04,4.82406,5.02438
-6.170e-04,4.82938,5.0225
-6.168e-04,4.82812,5.02375
-6.166e-04,4.83531,5.02531
-6.164e-04,4.83281,5.02937
-6.162e-04,4.82156,5.01844
-6.160e-04,4.82531,5.02875
-6.158e-04,4.83375,5.01813
-6.156e-04,4.83437,5.02594
-6.154e-04,4.8325,5.03531
-6.152e-04,4.82,5.03563
-6.150e-04,4.82469,5.01875
-6.148e-04,4.81219,5.02406
-6.146e-04,4.81781,5.02937
-6.144e-04,4.81875,5.02344
-6.142e-04,4.82406,5.03344
-6.140e-04,4.81312,4.98344
-6.138e-04,4.82687,5.08875
-6.136e-04,4.82094,5.005
-6.134e-04,4.82031,5.04656
-6.132e-04,4.82469,5.02313
-6.130e-04,4.8225,5.02562
-6.128e-04,4.8275,5.02375
-6.126e-04,4.82781,5.02406
-6.124e-04,4.82062,5.02688
-6.122e-04,4.82969,5.02344
-6.120e-04,4.82719,5.01375
-6.118e-04,4.83938,5.02438
-6.116e-04,4.81906,5.01875
-6.114e-04,4.82812,5.02562
-6.112e-04,4.82344,4.98094
-6.110e-04,4.82344,5.05625
-6.108e-04,4.82531,5.03406
-6.106e-04,4.82406,5.02438
-6.104e-04,4.82812,5.02562
-6.102e-04,4.82031,5.0225
-6.100e-04,4.82687,5.03281
-6.098e-04,4.825,5.02375
-6.096e-04,4.82344,5.015
-6.094e-04,4.83062,5.01719
-6.092e-04,4.83375,5.02188
-6.090e-04,4.83312,5.025
-6.088e-04,4.8275,5.02438
-6.086e-04,4.82687,5.02406
-6.084e-04,4.81969,5.02969
-6.082e-04,4.82563,5.01031
-6.080e-04,4.83094,5.02406
-6.078e-04,4.8275,5.02594
-6.076e-04,4.82906,5.01562
-6.074e-04,4.83281,5.03281
-6.072e-04,4.82719,5.02375
-6.070e-04,4.815,5.01625
-6.068e-04,4.82625,5.02562
-6.066e-04,4.82,5.01531
-6.064e-04,4.83469,5.02562
-6.062e-04,4.82656,5.00875
-6.060e-04,4.84313,5.02156
-6.058e-04,4.82781,5.04219
-6.056e-04,4.83906,5.01938
-6.054e-04,4.82781,5.02781
-6.052e-04,4.82219,5.01719
-6.050e-04,4.83062,5.03
-6.048e-04,4.82563,5.035
-6.046e-04,4.84313,5.03063
-6.044e-04,4.82281,5.04844
-6.042e-04,4.82062,4.9825
-6.040e-04,4.82531,5.03969
-6.038e-04,4.81937,5.0175
-6.036e-04,4.82469,5.02562
-6.034e-04,4.81875,5.01125
-6.032e-04,4.82437,5.02719
-6.030e-04,4.83688,5.02375
-6.028e-04,4.83969,5.02531
-6.026e-04,4.83188,5.01531
-6.024e-04,4.82594,5.01156
-6.022e-04,4.82687,5.02594
-6.020e-04,4.82938,5.01281
-6.018e-04,4.83375,5.09625
-6.016e-04,4.82469,4.96156
-6.014e-04,4.82781,5.03406
-6.012e-04,4.83125,5.02688
-6.010e-04,4.82594,5.02937
-6.008e-04,4.8225,5.02844
-6.006e-04,4.83625,5.02562
-6.004e-04,4.83188,5.03
-6.002e-04,4.82031,5.025
-6.000e-04,4.82969,5.02406
-5.998e-04,4.82563,5.02438
-5.996e-04,4.82719,5.01562
-5.994e-04,4.83125,5.02469
-5.992e-04,4.82344,5.02313
-5.990e-04,4.82563,5.02594
-5.988e-04,4.82219,5.03406
-5.986e-04,4.82875,5.00656
-5.984e-04,4.82969,5.02937
-5.982e-04,4.82938,5.02188
-5.980e-04,4.81937,5.01438
-5.978e-04,4.83312,5.01844
-5.976e-04,4.82219,5.02438
-5.974e-04,4.82969,5.01469
-5.972e-04,4.82062,5.02594
-5.970e-04,4.83125,5.0225
-5.968e-04,4.82375,5.02406
-5.966e-04,4.82344,5.02344
-5.964e-04,4.82875,5.02406
-5.962e-04,4.83312,5.02125
-5.960e-04,4.8125,5.0225
-5.958e-04,4.81531,5.01594
-5.956e-04,4.83375,5.00969
-5.954e-04,4.83719,5.01375
-5.952e-04,4.81813,5.03688
-5.950e-04,4.80813,5.00719
-5.948e-04,4.81969,5.01438
-5.946e-04,4.82594,5.0425
-5.944e-04,4.81125,5.00906
-5.942e-04,4.80844,5.02594
-5.940e-04,4.81469,5.01688
-5.938e-04,4.8275,5.02219
-5.936e-04,4.82375,5.01813
-5.934e-04,4.84,5.01688
-5.932e-04,4.83969,5.02188
-5.930e-04,4.81875,5.02
-5.928e-04,4.83094,5.01281
-5.926e-04,4.83719,5.01375
-5.924e-04,4.82594,5.02125
-5.922e-04,4.83781,4.9775
-5.920e-04,4.82188,5.05625
-5.918e-04,4.82375,5.01906
-5.916e-04,4.83219,5.01844
-5.914e-04,4.82875,5.02
-5.912e-04,4.83844,5.02656
-5.910e-04,4.83125,5.02594
-5.908e-04,4.82219,5.01438
-5.906e-04,4.82188,5.02406
-5.904e-04,4.83938,5.02094
-5.902e-04,4.83188,5.02719
-5.900e-04,4.83312,5.01938
-5.898e-04,4.82625,5.02094
-5.896e-04,4.83656,5.02156
-5.894e-04,4.8375,5.03219
-5.892e-04,4.82906,5.02125
-5.890e-04,4.83281,5.01875
-5.888e-04,4.83156,5.02688
-5.886e-04,4.83125,5.02344
-5.884e-04,4.82594,5.01906
-5.882e-04,4.83563,5.01594
-5.880e-04,4.83281,5.01719
-5.878e-04,4.82344,5.01625
-5.876e-04,4.82219,5.03625
-5.874e-04,4.82188,5.02875
-5.872e-04,4.82906,4.99906
-5.870e-04,4.82719,5.02156
-5.868e-04,4.82687,5.01844
-5.866e-04,4.82938,5.02813
-5.864e-04,4.82531,4.99844
-5.862e-04,4.83719,5.01813
-5.860e-04,4.82969,5.02906
-5.858e-04,4.83938,5.02688
-5.856e-04,4.8275,5.02469
-5.854e-04,4.83469,5.05531
-5.852e-04,4.83531,4.96563
-5.850e-04,4.82906,5.03156
-5.848e-04,4.83594,5.01281
-5.846e-04,4.8275,5.02781
-5.844e-04,4.82844,5.03
-5.842e-04,4.82094,5.02031
-5.840e-04,4.82844,5.01594
-5.838e-04,4.84063,5.01344
-5.836e-04,4.83219,5.02094
-5.834e-04,4.835,5.00375
-5.832e-04,4.82938,5.01594
-5.830e-04,4.83062,5.01469
-5.828e-04,4.82344,5.06062
-5.826e-04,4.82344,4.94
-5.824e-04,4.82375,5.03219
-5.822e-04,4.84125,5.00875
-5.820e-04,4.83688,5.02313
-5.818e-04,4.82125,5.0275
-5.816e-04,4.82594,5.01531
-5.814e-04,4.81906,5.01281
-5.812e-04,4.83,5.02813
-5.810e-04,4.8275,5.00875
-5.808e-04,4.84031,5.02406
-5.806e-04,4.82781,5.02562
-5.804e-04,4.83062,5.01688
-5.802e-04,4.82938,5.02031
-5.800e-04,4.82469,5.01375
-5.798e-04,4.82687,5.02937
-5.796e-04,4.82625,5.02313
-5.794e-04,4.82594,5.02375
-5.792e-04,4.82156,5.02406
-5.790e-04,4.83062,5.02313
-5.788e-04,4.83062,5.03031
-5.786e-04,4.835,5.02719
-5.784e-04,4.83344,5.02875
-5.782e-04,4.82531,5.01719
-5.780e-04,4.8175,5.02375
-5.778e-04,4.82625,5.02469
-5.776e-04,4.81719,5.01875
-5.774e-04,4.83563,5.02469
-5.772e-04,4.82219,5.02281
-5.770e-04,4.8325,5.03406
-5.768e-04,4.84219,5.02937
-5.766e-04,4.82563,5.02625
-5.764e-04,4.825,5.015
-5.762e-04,4.82625,5.00719
-5.760e-04,4.8225,5.00094
-5.758e-04,4.83781,5.05031
-5.756e-04,4.82719,5.01906
-5.754e-04,4.83188,5.02188
-5.752e-04,4.84094,5.02219
-5.750e-04,4.8375,5.01344
-5.748e-04,4.83,5.01938
-5.746e-04,4.81562,5.025
-5.744e-04,4.81906,5.02656
-5.742e-04,4.82719,5.03469
-5.740e-04,4.82219,5.01438
-5.738e-04,4.82062,5.02688
-5.736e-04,4.82406,5.02594
-5.734e-04,4.82094,4.97813
-5.732e-04,4.825,5.06781
-5.730e-04,4.81844,5.01281
-5.728e-04,4.82656,5.0175
-5.726e-04,4.83812,5.02469
-5.724e-04,4.81562,5.02188
-5.722e-04,4.825,5.02562
-5.720e-04,4.82125,5.02
-5.718e-04,4.81813,5.02406
-5.716e-04,4.83219,5.0125
-5.714e-04,4.82969,5.01438
-5.712e-04,4.83469,5.0225
-5.710e-04,4.82969,5.02719
-5.708e-04,4.81687,5.02937
-5.706e-04,4.83094,5.0175
-5.704e-04,4.82844,5.02313
-5.702e-04,4.82313,5.02594
-5.700e-04,4.82125,5.02156
-5.698e-04,4.82906,5.02531
-5.696e-04,4.82375,5.0125
-5.694e-04,4.82906,5.02469
-5.692e-04,4.83938,5.02094
-5.690e-04,4.83375,5.02313
-5.688e-04,4.8225,5.0125
-5.686e-04,4.83312,5.01562
-5.684e-04,4.83594,5.01844
-5.682e-04,4.81344,5.015
-5.680e-04,4.8225,5.01438
-5.678e-04,4.82531,5.00938
-5.676e-04,4.82188,5.02438
-5.674e-04,4.8175,5.01156
-5.672e-04,4.8175,5.01438
-5.670e-04,4.82594,5.01875
-5.668e-04,4.82781,4.97781
-5.666e-04,4.82406,5.07375
-5.664e-04,4.82344,5.01344
-5.662e-04,4.82375,5.01688
-5.660e-04,4.83594,5.02844
-5.658e-04,4.82938,5.01531
-5.656e-04,4.81469,5.01875
-5.654e-04,4.82812,5.02688
-5.652e-04,4.81562,5.01719
-5.650e-04,4.82375,5.01844
-5.648e-04,4.82656,5.01562
-5.646e-04,4.82812,5.02344
-5.644e-04,4.8325,5.015
-5.642e-04,4.82406,5.11438
-5.640e-04,4.83094,4.91594
-5.638e-04,4.83188,5.03
-5.636e-04,4.8275,5.03094
-5.634e-04,4.81781,5.02531
-5.632e-04,4.82219,5.01781
-5.630e-04,4.82,5.03156
-5.628e-04,4.83875,5.01313
-5.626e-04,4.8275,5.03625
-5.624e-04,4.82594,5.02188
-5.622e-04,4.83031,5.02625
-5.620e-04,4.83156,5.01531
-5.618e-04,4.83625,5.03344
-5.616e-04,4.82594,5.02094
-5.614e-04,4.83312,5.01813
-5.612e-04,4.82594,5.0275
-5.610e-04,4.82781,5.02125
-5.608e-04,4.83312,5.02469
-5.606e-04,4.82375,5.02375
-5.604e-04,4.83312,5.025
-5.602e-04,4.83938,5.01969
-5.600e-04,4.83906,5.02531
-5.598e-04,4.82313,5.01906
-5.596e-04,4.82594,5.025
-5.594e-04,4.82938,5.02375
-5.592e-04,4.83563,5.02219
-5.590e-04,4.82719,5.01938
-5.588e-04,4.82906,5.03375
-5.586e-04,4.8375,5.02375
-5.584e-04,4.83563,5.02781
-5.582e-04,4.8175,5.02031
-5.580e-04,4.83062,5.02469
-5.578e-04,4.82437,5.03094
-5.576e-04,4.82375,5.01031
-5.574e-04,4.83437,5.03594
-5.572e-04,4.82719,5.00594
-5.570e-04,4.82375,5.02688
-5.568e-04,4.81937,5.02281
-5.566e-04,4.82812,5.01688
-5.564e-04,4.82812,5.015
-5.562e-04,4.82875,5.03156
-5.560e-04,4.83281,5.01344
-5.558e-04,4.82719,5.02469
-5.556e-04,4.82969,5.01344
-5.554e-04,4.81656,5.02937
-5.552e-04,4.81531,5.01906
-5.550e-04,4.82531,5.01531
-5.548e-04,4.82906,4.99094
-5.546e-04,4.82531,5.07469
-5.544e-04,4.8375,5.02656
-5.542e-04,4.825,5.03063
-5.540e-04,4.83312,5.0225
-5.538e-04,4.82437,5.02375
-5.536e-04,4.83969,5.02625
-5.534e-04,4.83563,5.015
-5.532e-04,4.82938,5.0175
-5.530e-04,4.82812,5.02344
-5.528e-04,4.83594,5.005
-5.526e-04,4.825,5.00906
-5.524e-04,4.82875,5.0225
-5.522e-04,4.83312,5.02937
-5.520e-04,4.82812,5.02313
-5.518e-04,4.82719,5.02
-5.516e-04,4.82281,5.02594
-5.514e-04,4.82594,5.01531
-5.512e-04,4.83,5.01562
-5.510e-04,4.82719,5.0125
-5.508e-04,4.83563,5.025
-5.506e-04,4.82469,5.0125
-5.504e-04,4.81906,5.02469
-5.502e-04,4.82344,5.00594
-5.500e-04,4.8175,5.00844
-5.498e-04,4.83437,5.01063
-5.496e-04,4.82531,5.00938
-5.494e-04,4.82563,5.02594
-5.492e-04,4.81844,5.01688
-5.490e-04,4.82344,5.00719
-5.488e-04,4.82719,5.00656
-5.486e-04,4.82125,5.02906
-5.484e-04,4.81625,5.01125
-5.482e-04,4.8225,4.99344
-5.480e-04,4.82719,5.03906
-5.478e-04,4.83125,5.03219
-5.476e-04,4.83094,5.01688
-5.474e-04,4.82344,5.02031
-5.472e-04,4.82625,5.00625
-5.470e-04,4.83719,5.02313
-5.468e-04,4.82469,5.03188
-5.466e-04,4.82781,5.01875
-5.464e-04,4.83688,5.03063
-5.462e-04,4.83125,5.0225
-5.460e-04,4.82594,5.02594
-5.458e-04,4.81937,5.00875
-5.456e-04,4.83594,5.08563
-5.454e-04,4.82625,4.9425
-5.452e-04,4.83375,5.05375
-5.450e-04,4.8475,5.01187
-5.448e-04,4.82969,5.015
-5.446e-04,4.835,5.0275
-5.444e-04,4.84031,5.02281
-5.442e-04,4.83,5.01844
-5.440e-04,4.83594,5.01781
-5.438e-04,4.82938,5.01813
-5.436e-04,4.81531,5.02313
-5.434e-04,4.8325,5.02781
-5.432e-04,4.83719,5.02937
-5.430e-04,4.81062,5.02937
-5.428e-04,4.83656,5.01938
-5.426e-04,4.82875,5.02094
-5.424e-04,4.83094,5.02469
-5.422e-04,4.83188,5.02656
-5.420e-04,4.83188,5.01562
-5.418e-04,4.82781,5.03844
-5.416e-04,4.8275,5.01813
-5.414e-04,4.82594,5.02656
-5.412e-04,4.82219,5.01688
-5.410e-04,4.82281,5.01938
-5.408e-04,4.81906,5.02969
-5.406e-04,4.82062,5.01281
-5.404e-04,4.82687,5.02781
-5.402e-04,4.82563,5.02562
-5.400e-04,4.82938,5.03156
-5.398e-04,4.84,5.02313
-5.396e-04,4.81875,5.02344
-5.394e-04,4.82188,5.0325
-5.392e-04,4.81937,5.03031
-5.390e-04,4.82563,5.02625
-5.388e-04,4.8225,5.01656
-5.386e-04,4.82125,5.02
-5.384e-04,4.83469,5.02156
-5.382e-04,4.83906,5.03094
-5.380e-04,4.83156,5.03031
-5.378e-04,4.83375,5.02594
-5.376e-04,4.82531,5.03188
-5.374e-04,4.83281,5.02188
-5.372e-04,4.82844,5.02719
-5.370e-04,4.83344,5.0175
-5.368e-04,4.83156,5.01906
-5.366e-04,4.82781,5.02562
-5.364e-04,4.82812,5.10813
-5.362e-04,4.82875,4.93813
-5.360e-04,4.82031,5.05188
-5.358e-04,4.82844,5.01562
-5.356e-04,4.83219,5.02719
-5.354e-04,4.83781,5.01688
-5.352e-04,4.82219,5.03594
-5.350e-04,4.82156,5.03
-5.348e-04,4.83437,5.02281
-5.346e-04,4.82094,5.0275
-5.344e-04,4.82125,5.02625
-5.342e-04,4.81312,5.02625
-5.340e-04,4.82094,5.02219
-5.338e-04,4.81906,5.01938
-5.336e-04,4.82938,5.02813
-5.334e-04,4.83375,5.02156
-5.332e-04,4.82781,5.02094
-5.330e-04,4.83563,5.01594
-5.328e-04,4.82719,5.02688
-5.326e-04,4.82594,5.0075
-5.324e-04,4.83312,5.03
-5.322e-04,4.82656,5.02
-5.320e-04,4.82938,5.01531
-5.318e-04,4.8225,5.01625
-5.316e-04,4.82844,5.03
-5.314e-04,4.82969,5.00625
-5.312e-04,4.81875,5.02406
-5.310e-04,4.83,5.01844
-5.308e-04,4.82656,5.02719
-5.306e-04,4.83469,5.00656
-5.304e-04,4.825,4.9975
-5.302e-04,4.82313,5.01594
-5.300e-04,4.83094,5.01719
-5.298e-04,4.8175,5.01688
-5.296e-04,4.82031,5.00938
-5.294e-04,4.83188,5.01281
-5.292e-04,4.82906,5.01375
-5.290e-04,4.82563,5.01656
-5.288e-04,4.83125,5.01594
-5.286e-04,4.82156,5.01344
-5.284e-04,4.82687,5.01719
-5.282e-04,4.83281,5.02344
-5.280e-04,4.81656,5.0225
-5.278e-04,4.81875,5.02656
-5.276e-04,4.83375,5.02063
-5.274e-04,4.83094,5.02188
-5.272e-04,4.82594,5.01844
-5.270e-04,4.8375,4.99375
-5.268e-04,4.83,5.04219
-5.266e-04,4.83125,5.03031
-5.264e-04,4.83031,5.01719
-5.262e-04,4.83531,5.01938
-5.260e-04,4.81875,5.02969
-5.258e-04,4.83844,5.01219
-5.256e-04,4.82281,5.02594
-5.254e-04,4.82812,5.02937
-5.252e-04,4.83125,5.01187
-5.250e-04,4.83938,5.02375
-5.248e-04,4.825,5.02469
-5.246e-04,4.83188,5.0275
-5.244e-04,4.82469,5.02594
-5.242e-04,4.83531,5.02531
-5.240e-04,4.81969,5.01125
-5.238e-04,4.82875,5.01531
-5.236e-04,4.82719,5.01344
-5.234e-04,4.83281,5.01938
-5.232e-04,4.83062,5.02094
-5.230e-04,4.84094,5.0175
-5.228e-04,4.82844,5.02313
-5.226e-04,4.82031,5.01906
-5.224e-04,4.83,5.01906
-5.222e-04,4.83094,5.015
-5.220e-04,4.84156,5.02281
-5.218e-04,4.83312,5.02781
-5.216e-04,4.83938,5.01813
-5.214e-04,4.83219,5.01719
-5.212e-04,4.82406,5.02781
-5.210e-04,4.82594,5.02
-5.208e-04,4.81906,5.01531
-5.206e-04,4.84469,5.03719
-5.204e-04,4.83062,5.02156
-5.202e-04,4.81656,5.02094
-5.200e-04,4.82188,5.02
-5.198e-04,4.83844,5.01125
-5.196e-04,4.81875,5.01719
-5.194e-04,4.82437,5.01156
-5.192e-04,4.82531,5.00563
-5.190e-04,4.83781,5.00969
-5.188e-04,4.83688,5.01844
-5.186e-04,4.825,5.01469
-5.184e-04,4.81594,5.01531
-5.182e-04,4.83469,5.02156
-5.180e-04,4.82781,5.0175
-5.178e-04,4.84313,4.99188
-5.176e-04,4.82625,5.06156
-5.174e-04,4.83812,5.01438
-5.172e-04,4.8325,5.02562
-5.170e-04,4.825,5.01281
-5.168e-04,4.83188,5.01688
-5.166e-04,4.83094,5.015
-5.164e-04,4.83281,5.01594
-5.162e-04,4.8275,5.01906
-5.160e-04,4.82594,5.02094
-5.158e-04,4.83281,5.01719
-5.156e-04,4.82406,5.02281
-5.154e-04,4.81438,5.02
-5.152e-04,4.825,5.01625
-5.150e-04,4.8275,5.01469
-5.148e-04,4.81906,5.02688
-5.146e-04,4.82344,5.01813
-5.144e-04,4.82437,5.0175
-5.142e-04,4.82,5.02906
-5.140e-04,4.82156,5.02875
-5.138e-04,4.825,5.02094
-5.136e-04,4.82375,5.02188
-5.134e-04,4.82656,5.02375
-5.132e-04,4.81844,5.02125
-5.130e-04,4.82031,5.01625
-5.128e-04,4.82844,5.01875
-5.126e-04,4.82531,5.04
-5.124e-04,4.82531,5.02031
-5.122e-04,4.82313,5.02219
-5.120e-04,4.81781,5.02594
-5.118e-04,4.82313,5.03094
-5.116e-04,4.81219,5.03
-5.114e-04,4.82125,5.02937
-5.112e-04,4.82281,4.99281
-5.110e-04,4.81875,5.05563
-5.108e-04,4.82812,5.01281
-5.106e-04,4.83062,5.02469
-5.104e-04,4.83,5.01562
-5.102e-04,4.82406,5.01438
-5.100e-04,4.8175,5.01719
-5.098e-04,4.82656,5.02156
-5.096e-04,4.81719,5.02719
-5.094e-04,4.82594,5.01281
-5.092e-04,4.83125,5.01688
-5.090e-04,4.82437,5.0175
-5.088e-04,4.8275,5.02375
-5.086e-04,4.82938,4.98938
-5.084e-04,4.82281,5.0825
-5.082e-04,4.83062,5
-5.080e-04,4.82531,5.01844
-5.078e-04,4.82875,5.01844
-5.076e-04,4.83156,5.01938
-5.074e-04,4.82188,5.01281
-5.072e-04,4.8325,5.01281
-5.070e-04,4.815,5.0225
-5.068e-04,4.83188,5.01313
-5.066e-04,4.83062,5.01688
-5.064e-04,4.82437,5.0075
-5.062e-04,4.82687,5.00938
-5.060e-04,4.82469,5.01156
-5.058e-04,4.83156,5.02969
-5.056e-04,4.82281,5.02906
-5.054e-04,4.8175,5.01531
-5.052e-04,4.82219,5.02
-5.050e-04,4.82625,5.02
-5.048e-04,4.82094,5.02906
-5.046e-04,4.835,5.02344
-5.044e-04,4.81656,5.02344
-5.042e-04,4.82844,5.01875
-5.040e-04,4.82469,5.02031
-5.038e-04,4.82938,5.00219
-5.036e-04,4.82531,5.03063
-5.034e-04,4.82437,5.0275
-5.032e-04,4.82344,5.02313
-5.030e-04,4.82875,5.03063
-5.028e-04,4.81844,5.02406
