Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.1,
Sample Interval,1e-05,
Record Length,100000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-4.6500e-02,4.83344,5.03688
-4.6490e-02,4.83188,5.03438
-4.6480e-02,4.83219,5.03688
-4.6470e-02,4.83344,5.03844
-4.6460e-02,4.8325,5.0375
-4.6450e-02,4.83406,5.035
-4.6440e-02,4.83344,5.03469
-4.6430e-02,4.83188,5.03906
-4.6420e-02,4.8325,5.04094
-4.6410e-02,4.83312,5.03906
-4.6400e-02,4.83469,5.03563
-4.6390e-02,4.83344,5.03594
-4.6380e-02,4.83125,5.03719
-4.6370e-02,4.8325,5.03625
-4.6360e-02,4.835,5.0375
-4.6350e-02,4.83375,5.0375
-4.6340e-02,4.83312,5.03813
-4.6330e-02,4.83469,5.03844
-4.6320e-02,4.83375,5.035
-4.6310e-02,4.83125,5.03469
-4.6300e-02,4.83406,5.035
-4.6290e-02,4.83344,5.035
-4.6280e-02,4.83375,5.035
-4.6270e-02,4.83375,5.03719
-4.6260e-02,4.83594,5.03844
-4.6250e-02,4.83469,5.03688
-4.6240e-02,4.83094,5.03875
-4.6230e-02,4.83094,5.03844
-4.6220e-02,4.83188,5.03844
-4.6210e-02,4.82906,5.03813
-4.6200e-02,4.83062,5.03875
-4.6190e-02,4.82938,5.03688
-4.6180e-02,4.82906,5.03844
-4.6170e-02,4.83188,5.03969
-4.6160e-02,4.83125,5.03719
-4.6150e-02,4.8325,5.04125
-4.6140e-02,4.83375,5.03406
-4.6130e-02,4.83219,5.03563
-4.6120e-02,4.83406,5.03813
-4.6110e-02,4.83,5.03594
-4.6100e-02,4.83719,5.03719
-4.6090e-02,4.83188,5.03594
-4.6080e-02,4.83406,5.03688
-4.6070e-02,4.83375,5.0375
-4.6060e-02,4.83344,5.03625
-4.6050e-02,4.83312,5.03406
-4.6040e-02,4.83094,5.03813
-4.6030e-02,4.82938,5.03469
-4.6020e-02,4.83469,5.03469
-4.6010e-02,4.83219,5.035
-4.6000e-02,4.83312,5.03688
-4.5990e-02,4.83344,5.03625
-4.5980e-02,4.83406,5.03594
-4.5970e-02,4.83375,5.03813
-4.5960e-02,4.83375,5.03594
-4.5950e-02,4.83375,5.035
-4.5940e-02,4.83375,5.03906
-4.5930e-02,4.83219,5.03688
-4.5920e-02,4.83375,5.03688
-4.5910e-02,4.83312,5.03719
-4.5900e-02,4.83312,5.03844
-4.5890e-02,4.83344,5.03813
-4.5880e-02,4.83344,5.03813
-4.5870e-02,4.83094,5.03719
-4.5860e-02,4.83375,5.04031
-4.5850e-02,4.83344,5.03688
-4.5840e-02,4.83344,5.03563
-4.5830e-02,4.83531,5.03469
-4.5820e-02,4.83469,5.03563
-4.5810e-02,4.83312,5.03563
-4.5800e-02,4.83375,5.03969
-4.5790e-02,4.83125,5.03438
-4.5780e-02,4.83312,5.0375
-4.5770e-02,4.83312,5.03688
-4.5760e-02,4.83219,5.03875
-4.5750e-02,4.83375,5.03844
-4.5740e-02,4.83375,5.03813
-4.5730e-02,4.83312,5.03719
-4.5720e-02,4.83062,5.03406
-4.5710e-02,4.83188,5.03563
-4.5700e-02,4.83406,5.04
-4.5690e-02,4.83312,5.03719
-4.5680e-02,4.83312,5.03813
-4.5670e-02,4.83188,5.03844
-4.5660e-02,4.82938,5.03875
-4.5650e-02,4.83219,5.03813
-4.5640e-02,4.83344,5.03469
-4.5630e-02,4.83094,5.0375
-4.5620e-02,4.83125,5.03625
-4.5610e-02,4.83125,5.03594
-4.5600e-02,4.83219,5.03625
-4.5590e-02,4.83406,5.03719
-4.5580e-02,4.83188,5.0375
-4.5570e-02,4.83188,5.03594
-4.5560e-02,4.83594,5.03625
-4.5550e-02,4.83188,5.0375
-4.5540e-02,4.83312,5.0375
-4.5530e-02,4.8325,5.03875
-4.5520e-02,4.83344,5.03688
-4.5510e-02,4.83188,5.03813
-4.5500e-02,4.83125,5.03813
-4.5490e-02,4.83188,5.035
-4.5480e-02,4.82938,5.03906
-4.5470e-02,4.82906,5.035
-4.5460e-02,4.83219,5.03594
-4.5450e-02,4.8325,5.03719
