Model,DPO4034
Firmware Version,2.1

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.0002,
Sample Interval,2e-07,
Record Length,10000,
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,2,2
Label,,
TIME,CH1,CH2
-2.268e-04,4.80969,5.00406
-2.266e-04,4.81844,5.00219
-2.264e-04,4.815,5.01125
-2.262e-04,4.8075,5.00813
-2.260e-04,4.81562,5.00563
-2.258e-04,4.80469,5.00031
-2.256e-04,4.8025,5.00344
-2.254e-04,4.815,5.01031
-2.252e-04,4.80938,4.99719
-2.250e-04,4.80219,5.01406
-2.248e-04,4.82,5.00344
-2.246e-04,4.80906,5.00594
-2.244e-04,4.815,5.01156
-2.242e-04,4.81125,4.9975
-2.240e-04,4.80938,5.005
-2.238e-04,4.8175,5.01
-2.236e-04,4.81156,5.00813
-2.234e-04,4.81906,5.00406
-2.232e-04,4.81219,5.00438
-2.230e-04,4.83188,5.00188
-2.228e-04,4.81094,4.99844
-2.226e-04,4.81062,5.00094
-2.224e-04,4.79844,4.99875
-2.222e-04,4.81781,5.00688
-2.220e-04,4.8175,5.02125
-2.218e-04,4.805,5.00969
-2.216e-04,4.80813,5.01438
-2.214e-04,4.81469,4.99156
-2.212e-04,4.81469,5.00406
-2.210e-04,4.80781,5.00688
-2.208e-04,4.80594,4.99875
-2.206e-04,4.81594,5.00531
-2.204e-04,4.81344,5.00875
-2.202e-04,4.81813,4.99469
-2.200e-04,4.81469,4.99594
-2.198e-04,4.82375,5.00594
-2.196e-04,4.82375,5.005
-2.194e-04,4.81687,5.00094
-2.192e-04,4.81062,5.00719
-2.190e-04,4.81625,5.00844
-2.188e-04,4.79688,4.99969
-2.186e-04,4.81156,5.00281
-2.184e-04,4.82313,5.00063
-2.182e-04,4.80938,4.96312
-2.180e-04,4.80656,5.04688
-2.178e-04,4.805,5.00188
-2.176e-04,4.81813,5.00688
-2.174e-04,4.79844,5.00156
-2.172e-04,4.80844,5.00125
-2.170e-04,4.80906,5.01219
-2.168e-04,4.8175,4.99531
-2.166e-04,4.80781,5.00688
-2.164e-04,4.80406,4.99406
-2.162e-04,4.82062,5.00063
-2.160e-04,4.81125,4.99469
-2.158e-04,4.81031,4.99688
-2.156e-04,4.79937,4.99719
-2.154e-04,4.81625,4.99094
-2.152e-04,4.81,4.99719
-2.150e-04,4.81281,5.00313
-2.148e-04,4.81625,5.00406
-2.146e-04,4.81469,4.99125
-2.144e-04,4.8175,4.99688
-2.142e-04,4.81469,4.99938
-2.140e-04,4.8025,4.99938
-2.138e-04,4.81687,5.00063
-2.136e-04,4.79969,5.00344
-2.134e-04,4.81188,4.99844
-2.132e-04,4.80875,5.01375
-2.130e-04,4.81687,4.99625
-2.128e-04,4.81031,4.99531
-2.126e-04,4.80938,4.99969
-2.124e-04,4.80875,5.01125
-2.122e-04,4.80312,5.01719
-2.120e-04,4.79969,5.00156
-2.118e-04,4.80469,4.99844
-2.116e-04,4.81062,5.00938
-2.114e-04,4.81062,5.00219
-2.112e-04,4.82,4.9925
-2.110e-04,4.7975,5.01594
-2.108e-04,4.81281,4.98969
-2.106e-04,4.81406,5.00656
-2.104e-04,4.81,5.01531
-2.102e-04,4.81125,4.99781
-2.100e-04,4.80687,5.00656
-2.098e-04,4.80312,5.00719
-2.096e-04,4.80781,5.0025
-2.094e-04,4.80563,5.00063
-2.092e-04,4.81125,4.99938
-2.090e-04,4.82062,4.99313
-2.088e-04,4.80687,5.00781
-2.086e-04,4.82719,5.08031
-2.084e-04,4.81625,4.93438
-2.082e-04,4.82125,5.00656
-2.080e-04,4.815,4.99313
-2.078e-04,4.81312,5.00094
-2.076e-04,4.80969,4.99594
-2.074e-04,4.82844,4.98813
-2.072e-04,4.83,5.00625
-2.070e-04,4.81125,5.005
-2.068e-04,4.79844,5.01125
-2.066e-04,4.7975,5.00281
-2.064e-04,4.81,5.00188
-2.062e-04,4.81156,5.005
-2.060e-04,4.81219,5.00813
-2.058e-04,4.80656,5.00219
-2.056e-04,4.81562,5.00594
-2.054e-04,4.80063,5.00031
-2.052e-04,4.80781,5.00594
-2.050e-04,4.81875,5.00531
-2.048e-04,4.79906,5.00656
-2.046e-04,4.8075,4.99313
-2.044e-04,4.81656,4.995
-2.042e-04,4.80844,5.00656
-2.040e-04,4.80781,5.005
-2.038e-04,4.81594,4.995
-2.036e-04,4.8025,4.99688
-2.034e-04,4.80125,5.00125
-2.032e-04,4.80687,4.99781
-2.030e-04,4.80375,4.99531
-2.028e-04,4.80719,4.99719
-2.026e-04,4.80969,5.01063
-2.024e-04,4.80594,5.00031
-2.022e-04,4.79531,5.02281
-2.020e-04,4.80906,4.99656
-2.018e-04,4.81094,5.00969
-2.016e-04,4.81531,4.99375
-2.014e-04,4.80656,5.02875
-2.012e-04,4.81281,4.99094
-2.010e-04,4.81156,4.99531
-2.008e-04,4.81687,5.00094
-2.006e-04,4.80312,4.99812
-2.004e-04,4.82719,4.99906
-2.002e-04,4.81219,5.00219
-2.000e-04,4.80656,5.00781
-1.998e-04,4.81062,5.00156
-1.996e-04,4.81281,4.99469
-1.994e-04,4.805,5.01469
-1.992e-04,4.80469,5.00188
-1.990e-04,4.80625,4.98625
-1.988e-04,4.80875,4.99188
-1.986e-04,4.80719,5.01719
-1.984e-04,4.80312,4.99781
-1.982e-04,4.79844,5.00656
-1.980e-04,4.80938,5.00406
-1.978e-04,4.79906,5.00219
-1.976e-04,4.8125,4.99906
-1.974e-04,4.81219,5.01406
-1.972e-04,4.81937,4.99969
-1.970e-04,4.80125,4.99437
-1.968e-04,4.81594,4.99531
-1.966e-04,4.81125,5.00031
-1.964e-04,4.81344,5.00563
-1.962e-04,4.81156,5.00156
-1.960e-04,4.81094,4.99625
-1.958e-04,4.8175,4.99406
-1.956e-04,4.81406,5.00031
-1.954e-04,4.81094,4.98781
-1.952e-04,4.81062,4.98875
-1.950e-04,4.80719,4.99906
-1.948e-04,4.81156,4.97875
-1.946e-04,4.80125,5.00156
-1.944e-04,4.81156,4.99781
-1.942e-04,4.80875,4.995
-1.940e-04,4.80875,4.99625
-1.938e-04,4.82031,4.99906
-1.936e-04,4.80438,4.99844
-1.934e-04,4.80906,4.99375
-1.932e-04,4.8075,4.99031
-1.930e-04,4.81219,5.00406
-1.928e-04,4.805,5.00219
-1.926e-04,4.80625,4.99875
-1.924e-04,4.81312,5.00469
-1.922e-04,4.81594,4.99219
-1.920e-04,4.8125,5.00625
-1.918e-04,4.81594,4.98875
-1.916e-04,4.80531,4.99625
-1.914e-04,4.81438,4.99469
-1.912e-04,4.81562,4.99437
-1.910e-04,4.81656,5.00313
-1.908e-04,4.81344,4.99219
-1.906e-04,4.82094,4.99094
-1.904e-04,4.8,5.005
-1.902e-04,4.82125,5.00031
-1.900e-04,4.80594,5.00313
-1.898e-04,4.82,4.99344
-1.896e-04,4.82062,5.00188
-1.894e-04,4.80844,5
-1.892e-04,4.81844,5.04312
-1.890e-04,4.81562,4.95469
-1.888e-04,4.80906,5.02406
-1.886e-04,4.82281,4.99781
-1.884e-04,4.80094,5.00406
-1.882e-04,4.79969,5.00688
-1.880e-04,4.8125,4.99688
-1.878e-04,4.80719,5.00625
-1.876e-04,4.80656,5.01156
-1.874e-04,4.80438,4.99875
-1.872e-04,4.805,5.00438
-1.870e-04,4.80969,5.00719
-1.868e-04,4.81969,5.01219
-1.866e-04,4.8075,5.01531
-1.864e-04,4.80625,5.00531
-1.862e-04,4.81781,5.01469
-1.860e-04,4.80719,4.99375
-1.858e-04,4.81719,5
-1.856e-04,4.82344,5
-1.854e-04,4.81125,5.00594
-1.852e-04,4.81219,5.00125
-1.850e-04,4.8025,4.99969
-1.848e-04,4.81719,5.00594
-1.846e-04,4.80969,4.99812
-1.844e-04,4.81219,5.00094
-1.842e-04,4.80344,4.99406
-1.840e-04,4.82563,4.99875
-1.838e-04,4.81719,4.9975
-1.836e-04,4.815,4.99844
-1.834e-04,4.81625,4.99719
-1.832e-04,4.81969,4.99625
-1.830e-04,4.80656,4.99219
-1.828e-04,4.80063,4.99094
-1.826e-04,4.80281,4.99656
-1.824e-04,4.80406,5.00063
-1.822e-04,4.80813,4.98313
-1.820e-04,4.80344,5.02813
-1.818e-04,4.82219,4.99812
-1.816e-04,4.80625,4.99437
-1.814e-04,4.8025,4.99188
-1.812e-04,4.81,5.00219
-1.810e-04,4.80656,5.00375
-1.808e-04,4.80875,4.99563
-1.806e-04,4.8075,5.01406
-1.804e-04,4.81094,4.99625
-1.802e-04,4.80156,4.99844
-1.800e-04,4.81438,5.00188
-1.798e-04,4.81781,4.99719
-1.796e-04,4.81219,5.00031
-1.794e-04,4.80594,5.01313
-1.792e-04,4.81,4.98344
-1.790e-04,4.81,4.98719
-1.788e-04,4.81125,5.00375
-1.786e-04,4.80156,4.99469
-1.784e-04,4.80844,4.99875
-1.782e-04,4.81344,4.98688
-1.780e-04,4.81219,5.00063
-1.778e-04,4.8025,5.00469
-1.776e-04,4.815,5.00531
-1.774e-04,4.81719,4.9975
-1.772e-04,4.81656,4.99344
-1.770e-04,4.80938,5.00406
-1.768e-04,4.80875,4.9975
-1.766e-04,4.81438,5.00156
-1.764e-04,4.80531,4.99969
-1.762e-04,4.81156,5.00438
-1.760e-04,4.81687,4.99719
-1.758e-04,4.80719,5.01219
-1.756e-04,4.82313,5.00188
-1.754e-04,4.81094,5
-1.752e-04,4.80281,5.00688
-1.750e-04,4.80813,4.99375
-1.748e-04,4.79594,4.99938
-1.746e-04,4.81406,5.00125
-1.744e-04,4.80594,5.0025
-1.742e-04,4.81156,5.00313
-1.740e-04,4.80594,5.00344
-1.738e-04,4.81594,4.99625
-1.736e-04,4.80656,5.00875
-1.734e-04,4.79875,5.00781
-1.732e-04,4.81844,5.01156
-1.730e-04,4.8125,5.00406
-1.728e-04,4.80687,4.99688
-1.726e-04,4.81625,5.00438
-1.724e-04,4.80938,5.01344
-1.722e-04,4.80844,4.98406
-1.720e-04,4.80594,5.01063
-1.718e-04,4.81219,5.00719
-1.716e-04,4.81219,4.99531
-1.714e-04,4.81188,5.00156
-1.712e-04,4.80906,5.00969
-1.710e-04,4.81969,5.00719
-1.708e-04,4.81906,4.99906
-1.706e-04,4.81094,4.985
-1.704e-04,4.82313,5.00063
-1.702e-04,4.81937,4.995
-1.700e-04,4.82156,5.00156
-1.698e-04,4.80312,5.00438
-1.696e-04,4.80219,4.98188
-1.694e-04,4.8125,4.99188
-1.692e-04,4.81937,5.00125
-1.690e-04,4.82219,4.99969
-1.688e-04,4.81344,4.99656
-1.686e-04,4.81781,4.99344
-1.684e-04,4.81781,5.00688
-1.682e-04,4.81312,4.98969
-1.680e-04,4.81813,5.00219
-1.678e-04,4.81594,5.00094
-1.676e-04,4.81281,4.99781
-1.674e-04,4.815,4.99625
-1.672e-04,4.81937,5.0025
-1.670e-04,4.80625,4.99531
-1.668e-04,4.8175,4.99875
-1.666e-04,4.81062,4.99875
-1.664e-04,4.81937,4.98656
-1.662e-04,4.82313,5.00219
-1.660e-04,4.82406,4.99906
-1.658e-04,4.79875,4.99719
-1.656e-04,4.81625,4.99625
-1.654e-04,4.80938,4.98906
-1.652e-04,4.80938,4.99156
-1.650e-04,4.80938,4.995
-1.648e-04,4.81969,5.00719
-1.646e-04,4.81031,5.00281
-1.644e-04,4.8175,4.99094
-1.642e-04,4.80625,4.99344
-1.640e-04,4.80594,5.00156
-1.638e-04,4.80687,5.00969
-1.636e-04,4.815,4.99469
-1.634e-04,4.80406,4.98344
-1.632e-04,4.8175,4.99688
-1.630e-04,4.8075,5.00438
-1.628e-04,4.82156,4.98188
-1.626e-04,4.80875,5.01906
-1.624e-04,4.80656,4.99313
-1.622e-04,4.81281,5.01031
-1.620e-04,4.82094,4.99688
-1.618e-04,4.81219,5.005
-1.616e-04,4.81062,4.99781
-1.614e-04,4.81188,5.00594
-1.612e-04,4.81656,5
-1.610e-04,4.80906,5.00719
-1.608e-04,4.81062,4.99313
-1.606e-04,4.81094,5.00438
-1.604e-04,4.80969,5.00406
-1.602e-04,4.815,5.00281
-1.600e-04,4.80625,5.03031
-1.598e-04,4.80312,4.99656
-1.596e-04,4.805,4.98062
-1.594e-04,4.8075,5.01531
-1.592e-04,4.79906,4.98563
-1.590e-04,4.80312,4.99125
-1.588e-04,4.81062,4.99625
-1.586e-04,4.80875,4.99938
-1.584e-04,4.80844,4.99719
-1.582e-04,4.80844,5.00094
-1.580e-04,4.80625,4.99469
-1.578e-04,4.81531,4.9975
-1.576e-04,4.81188,5.00375
-1.574e-04,4.81406,5.00281
-1.572e-04,4.81687,4.98938
-1.570e-04,4.81937,5.00625
-1.568e-04,4.80781,4.99812
-1.566e-04,4.81469,5.00406
-1.564e-04,4.82125,4.99844
-1.562e-04,4.81937,5.0025
-1.560e-04,4.80531,4.99531
-1.558e-04,4.80531,5.00344
-1.556e-04,4.81094,4.98813
-1.554e-04,4.80656,5.00406
-1.552e-04,4.80906,4.99188
-1.550e-04,4.82188,5.00563
-1.548e-04,4.80969,5.0025
-1.546e-04,4.81312,4.98906
-1.544e-04,4.80969,4.99156
-1.542e-04,4.81844,4.99719
-1.540e-04,4.81219,5.00375
-1.538e-04,4.81469,4.99531
-1.536e-04,4.8175,5.00031
-1.534e-04,4.80563,5
-1.532e-04,4.81188,5.00094
-1.530e-04,4.81312,5.01
-1.528e-04,4.81562,5.00625
-1.526e-04,4.80625,4.98938
-1.524e-04,4.80531,4.99688
-1.522e-04,4.825,5.00563
-1.520e-04,4.81219,4.98844
-1.518e-04,4.81344,5.00531
-1.516e-04,4.81344,5.00563
-1.514e-04,4.80906,5.00406
-1.512e-04,4.82062,5.01156
-1.510e-04,4.8125,5.00813
-1.508e-04,4.80844,4.99563
-1.506e-04,4.8175,5.00188
-1.504e-04,4.82031,5.00375
-1.502e-04,4.80844,4.98219
-1.500e-04,4.81531,5.02813
-1.498e-04,4.80906,4.99469
-1.496e-04,4.81156,4.99469
-1.494e-04,4.81031,4.99688
-1.492e-04,4.80781,5
-1.490e-04,4.8075,4.99969
-1.488e-04,4.81719,5.00469
-1.486e-04,4.82031,4.99844
-1.484e-04,4.82563,5.00594
-1.482e-04,4.80469,5.0025
-1.480e-04,4.8225,4.99563
-1.478e-04,4.81656,4.99094
-1.476e-04,4.81687,4.99031
-1.474e-04,4.82094,5.00031
-1.472e-04,4.82062,5
-1.470e-04,4.81594,4.99156
-1.468e-04,4.81438,5.00125
-1.466e-04,4.80969,5.00656
-1.464e-04,4.80625,4.99188
-1.462e-04,4.80563,4.995
-1.460e-04,4.815,5.00625
-1.458e-04,4.80687,4.99281
-1.456e-04,4.80406,4.99719
-1.454e-04,4.81562,4.99719
-1.452e-04,4.81062,5.00156
-1.450e-04,4.81062,4.99875
-1.448e-04,4.81312,4.99781
-1.446e-04,4.80187,4.99563
-1.444e-04,4.81219,5.01656
-1.442e-04,4.80438,5.0025
-1.440e-04,4.8125,5.00375
-1.438e-04,4.80813,4.99156
-1.436e-04,4.81125,4.99625
-1.434e-04,4.81094,4.99
-1.432e-04,4.79813,5.01938
-1.430e-04,4.82,4.9875
-1.428e-04,4.81656,5.00844
-1.426e-04,4.81031,5.0025
-1.424e-04,4.81156,5.00219
-1.422e-04,4.81344,5.00156
-1.420e-04,4.80875,4.99344
-1.418e-04,4.81125,4.99844
-1.416e-04,4.80563,4.99563
-1.414e-04,4.8175,4.99156
-1.412e-04,4.81156,4.99531
-1.410e-04,4.80656,5.00656
-1.408e-04,4.83,4.98906
-1.406e-04,4.80125,5.02781
-1.404e-04,4.81094,4.99281
-1.402e-04,4.81469,4.97438
-1.400e-04,4.8075,4.99906
-1.398e-04,4.80969,4.99
-1.396e-04,4.81188,4.99375
-1.394e-04,4.80969,5.00094
-1.392e-04,4.80813,5.00531
-1.390e-04,4.81219,5.0025
-1.388e-04,4.80938,5.00406
-1.386e-04,4.82406,5.01656
-1.384e-04,4.80875,5.00281
-1.382e-04,4.81156,5.00406
-1.380e-04,4.81125,5.00125
-1.378e-04,4.80969,5.00281
-1.376e-04,4.80781,5.00094
-1.374e-04,4.81594,4.99469
-1.372e-04,4.82219,5.00813
-1.370e-04,4.8075,5.01031
-1.368e-04,4.8175,5.00313
-1.366e-04,4.81906,5.00031
-1.364e-04,4.81594,4.98906
-1.362e-04,4.81813,4.99969
-1.360e-04,4.80094,5.00219
-1.358e-04,4.81719,5.0025
-1.356e-04,4.815,5.00438
-1.354e-04,4.81344,4.99688
-1.352e-04,4.81031,4.99594
-1.350e-04,4.80938,4.99031
-1.348e-04,4.81062,5.01125
-1.346e-04,4.80594,5.00313
-1.344e-04,4.8125,4.99938
-1.342e-04,4.81312,5.0075
-1.340e-04,4.81156,4.995
-1.338e-04,4.805,4.97719
-1.336e-04,4.81031,5.00969
-1.334e-04,4.80187,4.98719
-1.332e-04,4.82406,4.99469
-1.330e-04,4.80563,4.98563
-1.328e-04,4.80938,4.995
-1.326e-04,4.81219,5.00313
-1.324e-04,4.82125,4.99781
-1.322e-04,4.80625,4.99875
-1.320e-04,4.80563,4.99781
-1.318e-04,4.81781,5.00781
-1.316e-04,4.81344,4.99563
-1.314e-04,4.80156,4.99563
-1.312e-04,4.81031,4.99812
-1.310e-04,4.81344,5.00594
-1.308e-04,4.81,4.94813
-1.306e-04,4.8125,5.00219
-1.304e-04,4.81,4.98781
-1.302e-04,4.80875,4.99969
-1.300e-04,4.80594,4.99875
-1.298e-04,4.80938,4.98375
-1.296e-04,4.80875,4.99625
-1.294e-04,4.81562,4.99625
-1.292e-04,4.80344,4.98938
-1.290e-04,4.8125,4.98594
-1.288e-04,4.80906,4.9875
-1.286e-04,4.81719,5.00156
-1.284e-04,4.80813,4.995
-1.282e-04,4.82219,4.99094
-1.280e-04,4.81906,4.99563
-1.278e-04,4.81719,4.99688
-1.276e-04,4.81344,5.00156
-1.274e-04,4.81,4.99313
-1.272e-04,4.80187,4.99
-1.270e-04,4.82125,4.99563
-1.268e-04,4.81656,4.99531
-1.266e-04,4.8075,4.99688
-1.264e-04,4.81,5.00469
-1.262e-04,4.81906,5.0075
-1.260e-04,4.81312,5.00688
-1.258e-04,4.80563,4.9975
-1.256e-04,4.81687,5.00688
-1.254e-04,4.81562,4.99625
-1.252e-04,4.81219,5.0075
-1.250e-04,4.81094,5.00906
-1.248e-04,4.81469,4.99406
-1.246e-04,4.80656,5.00563
-1.244e-04,4.81813,4.99375
-1.242e-04,4.79656,4.98031
-1.240e-04,4.81656,5.025
-1.238e-04,4.80719,4.99188
-1.236e-04,4.81125,5.00063
-1.234e-04,4.80312,5.00281
-1.232e-04,4.81188,5.00719
-1.230e-04,4.80312,5.00531
-1.228e-04,4.80844,4.99437
-1.226e-04,4.80844,4.99781
-1.224e-04,4.81687,4.99719
-1.222e-04,4.80438,4.99844
-1.220e-04,4.80719,4.99625
-1.218e-04,4.80844,4.99906
-1.216e-04,4.80094,4.99906
-1.214e-04,4.80281,5.03031
-1.212e-04,4.81219,4.94781
-1.210e-04,4.80656,5.0175
-1.208e-04,4.81094,5.00063
-1.206e-04,4.80719,5.01031
-1.204e-04,4.80938,5.00406
-1.202e-04,4.81844,5.00219
-1.200e-04,4.80187,5.00813
-1.198e-04,4.80906,5.01125
-1.196e-04,4.81094,5.00875
-1.194e-04,4.80469,5.00156
-1.192e-04,4.81125,5.0025
-1.190e-04,4.80656,4.99469
-1.188e-04,4.80719,4.99938
-1.186e-04,4.80531,5.01219
-1.184e-04,4.81344,4.99563
-1.182e-04,4.8075,5
-1.180e-04,4.81844,4.995
-1.178e-04,4.81906,5.00375
-1.176e-04,4.8075,5.00063
-1.174e-04,4.81656,4.99531
-1.172e-04,4.80969,4.99531
-1.170e-04,4.81562,4.98938
-1.168e-04,4.80969,4.99469
-1.166e-04,4.81781,4.98156
-1.164e-04,4.82375,5.00125
-1.162e-04,4.81625,4.99875
-1.160e-04,4.80687,5.01281
-1.158e-04,4.80875,4.99656
-1.156e-04,4.815,4.99031
-1.154e-04,4.81719,5.00344
-1.152e-04,4.81062,5.00094
-1.150e-04,4.81281,5.00125
-1.148e-04,4.80563,5.00031
-1.146e-04,4.80438,4.99188
-1.144e-04,4.80531,5.00906
-1.142e-04,4.80687,4.97969
-1.140e-04,4.80813,5.00313
-1.138e-04,4.81687,4.99188
-1.136e-04,4.80687,5.00625
-1.134e-04,4.80687,5.00188
-1.132e-04,4.80187,4.99938
-1.130e-04,4.80406,5.00125
-1.128e-04,4.81438,4.995
-1.126e-04,4.81094,4.99437
-1.124e-04,4.80938,5.01187
-1.122e-04,4.81125,5.00594
-1.120e-04,4.81094,5.00219
-1.118e-04,4.82094,5.00438
-1.116e-04,4.80625,4.96781
-1.114e-04,4.82031,5.03563
-1.112e-04,4.81625,4.98906
-1.110e-04,4.81156,5.01438
-1.108e-04,4.80281,5.00875
-1.106e-04,4.79969,4.99375
-1.104e-04,4.81125,4.99969
-1.102e-04,4.81219,5.00281
-1.100e-04,4.80531,5
-1.098e-04,4.80531,4.99625
-1.096e-04,4.80531,5.00719
-1.094e-04,4.81219,5.00656
-1.092e-04,4.795,5.00906
-1.090e-04,4.81219,4.99906
-1.088e-04,4.81344,5.00938
-1.086e-04,4.81312,5.00125
-1.084e-04,4.80375,5.00094
-1.082e-04,4.81719,5.00344
-1.080e-04,4.81188,4.99219
-1.078e-04,4.80469,5.00531
-1.076e-04,4.80281,5.00281
-1.074e-04,4.81406,5.00719
-1.072e-04,4.82188,4.99875
-1.070e-04,4.81813,5.00188
-1.068e-04,4.80719,5.01281
-1.066e-04,4.81219,5.00875
-1.064e-04,4.80563,5.00969
-1.062e-04,4.81406,5.00313
-1.060e-04,4.815,5.00938
-1.058e-04,4.81594,5.00094
-1.056e-04,4.80563,5.00063
-1.054e-04,4.80156,4.99812
-1.052e-04,4.81188,4.99812
-1.050e-04,4.81281,4.98031
-1.048e-04,4.8075,5.02906
-1.046e-04,4.8175,5.00219
-1.044e-04,4.79438,5.0075
-1.042e-04,4.8075,4.99344
-1.040e-04,4.8125,5.00281
-1.038e-04,4.81875,5.00375
-1.036e-04,4.815,5.00219
-1.034e-04,4.81937,5.00938
-1.032e-04,4.81062,5.00125
-1.030e-04,4.81844,5.00313
-1.028e-04,4.81813,5.00719
-1.026e-04,4.81125,5
-1.024e-04,4.81438,5.00438
-1.022e-04,4.81594,4.98844
-1.020e-04,4.81469,4.98625
-1.018e-04,4.80531,4.9925
-1.016e-04,4.81031,5.01156
-1.014e-04,4.80031,4.99375
-1.012e-04,4.8075,5.00938
-1.010e-04,4.805,5.00719
-1.008e-04,4.80187,4.99688
-1.006e-04,4.8125,5.00438
-1.004e-04,4.80156,4.99719
-1.002e-04,4.81219,5.00625
-1.00e-04,4.81062,5.00063
-9.98e-05,4.81,4.99969
-9.96e-05,4.81219,5.00844
-9.94e-05,4.805,4.99656
-9.92e-05,4.80781,5.00938
-9.90e-05,4.81,5.00906
-9.88e-05,4.81906,5.00781
-9.86e-05,4.81219,4.99719
-9.84e-05,4.80281,5.00938
-9.82e-05,4.80656,4.99969
-9.80e-05,4.82437,4.99625
-9.78e-05,4.81156,5.00813
-9.76e-05,4.80781,4.99313
-9.74e-05,4.82437,5.00344
-9.72e-05,4.81125,5.00938
-9.70e-05,4.81469,5.00844
-9.68e-05,4.81594,5.00563
-9.66e-05,4.81875,4.99563
-9.64e-05,4.81438,5.0025
-9.62e-05,4.81531,5.00813
-9.60e-05,4.81156,5.025
-9.58e-05,4.81813,5.01031
-9.56e-05,4.80719,5.00094
-9.54e-05,4.81562,4.98781
-9.52e-05,4.81281,5.03313
-9.50e-05,4.81094,4.98781
-9.48e-05,4.81219,4.99938
-9.46e-05,4.81031,5.00906
-9.44e-05,4.81594,5.00063
-9.42e-05,4.82062,5.00563
-9.40e-05,4.81156,5.00656
-9.38e-05,4.80938,5.01031
-9.36e-05,4.80063,5.00594
-9.34e-05,4.81219,5.00563
-9.32e-05,4.81156,5.00219
-9.30e-05,4.82687,5.00219
-9.28e-05,4.82344,5.00031
-9.26e-05,4.8125,4.99781
-9.24e-05,4.80844,4.96969
-9.22e-05,4.81094,5.03156
-9.20e-05,4.81906,5.00719
-9.18e-05,4.81125,5.00875
-9.16e-05,4.80281,5.00625
-9.14e-05,4.80687,4.99563
-9.12e-05,4.80687,5.005
-9.10e-05,4.81438,5.01031
-9.08e-05,4.80625,5.00688
-9.06e-05,4.8075,5.00625
-9.04e-05,4.80969,4.99938
-9.02e-05,4.81656,5.0075
-9.00e-05,4.80719,5.00125
-8.98e-05,4.81656,4.98938
-8.96e-05,4.80312,5.00969
-8.94e-05,4.81438,5.01781
-8.92e-05,4.82094,5.00531
-8.90e-05,4.80844,5.01344
-8.88e-05,4.80844,5
-8.86e-05,4.8075,5.00406
-8.84e-05,4.81125,4.99281
-8.82e-05,4.80344,4.98813
-8.80e-05,4.81656,5.01375
-8.78e-05,4.81156,4.99969
-8.76e-05,4.80875,4.99906
-8.74e-05,4.80438,5.00719
-8.72e-05,4.81625,4.99938
-8.70e-05,4.81562,4.99938
-8.68e-05,4.82156,4.99406
-8.66e-05,4.80719,5.00594
-8.64e-05,4.81656,4.99938
-8.62e-05,4.82188,5.01625
-8.60e-05,4.80031,5.00031
-8.58e-05,4.80813,5.01
-8.56e-05,4.81625,4.99375
-8.54e-05,4.81687,4.99719
-8.52e-05,4.81156,5.00156
-8.50e-05,4.81531,5.00813
-8.48e-05,4.80844,5.00125
-8.46e-05,4.81094,5.00531
-8.44e-05,4.8025,4.98719
-8.42e-05,4.81188,5.00563
-8.40e-05,4.80969,5.00125
-8.38e-05,4.81125,5.00375
-8.36e-05,4.80906,5.01313
-8.34e-05,4.81844,5.00031
-8.32e-05,4.81687,5.01813
-8.30e-05,4.81406,5.02063
-8.28e-05,4.81781,4.96
-8.26e-05,4.81281,5.03313
-8.24e-05,4.8075,5.00906
-8.22e-05,4.81906,5.00406
-8.20e-05,4.8125,5.00281
-8.18e-05,4.81562,5.00438
-8.16e-05,4.80344,5.00344
-8.14e-05,4.81406,4.99625
-8.12e-05,4.80938,5.01
-8.10e-05,4.80875,4.99594
-8.08e-05,4.80969,5.00438
-8.06e-05,4.80469,5.01187
-8.04e-05,4.80156,5.00031
-8.02e-05,4.81406,5.005
-8.00e-05,4.80906,5.00313
-7.98e-05,4.81531,5.02063
-7.96e-05,4.80469,5.015
-7.94e-05,4.82469,5.01063
-7.92e-05,4.80781,4.99594
-7.90e-05,4.82062,5.0175
-7.88e-05,4.81937,5.01
-7.86e-05,4.81031,5.00625
-7.84e-05,4.81156,5.00469
-7.82e-05,4.82938,4.99844
-7.80e-05,4.81125,5.01594
-7.78e-05,4.81875,4.99781
-7.76e-05,4.81625,5.00688
-7.74e-05,4.82875,5.00906
-7.72e-05,4.81156,4.99812
-7.70e-05,4.81594,5.01219
-7.68e-05,4.82,5.00281
-7.66e-05,4.81594,5.015
-7.64e-05,4.80687,5.00094
-7.62e-05,4.8125,5.00844
-7.60e-05,4.81594,4.99375
-7.58e-05,4.80969,5.01469
-7.56e-05,4.81625,4.99406
-7.54e-05,4.80656,5.01125
-7.52e-05,4.80187,4.99719
-7.50e-05,4.80406,5.00406
-7.48e-05,4.80469,5.00625
-7.46e-05,4.81156,5.00344
-7.44e-05,4.81406,5.00406
-7.42e-05,4.8025,5.0025
-7.40e-05,4.81594,4.99812
-7.38e-05,4.81687,4.9975
-7.36e-05,4.81188,4.9975
-7.34e-05,4.80969,4.99688
-7.32e-05,4.80719,4.99313
-7.30e-05,4.81125,5.00375
-7.28e-05,4.80813,5.01063
-7.26e-05,4.81406,5.00125
-7.24e-05,4.81062,4.99812
-7.22e-05,4.81219,4.99625
-7.20e-05,4.81,5.005
-7.18e-05,4.81,4.99
